报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),56978,42745,35111,30089,27244,21888,15338,
营业收入(万元),56978,42745,35111,30089,27244,21888,15338,
利息收入(万元),--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,
营业总成本(万元),52713,39018,31094,26493,23857,19701,14182,
营业成本(万元),43832,33047,25515,21175,18917,14941,10525,
利息支出(万元),--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),2197,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,
营业税金及附加(万元),181,241,194,188,135,99,77,
销售费用(万元),2517,1579,1454,1316,1118,916,934,
管理费用(万元),2657,3820,3170,3141,2980,2888,1778,
财务费用(万元),1113,328,785,675,856,813,762,
资产减值损失(万元),217,3,-25,-2,-148,43,106,
公允价值变动收益(万元),--,--,--,--,--,--,--,
投资收益(万元),--,--,--,1,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),4362,4188,4017,3598,3387,2187,1156,
营业外收入(万元),7,307,366,248,69,155,197,
营业外支出(万元),29,9,5,5,16,15,33,
非流动资产处置损失(万元),--,--,4,--,--,-1,--,
利润总额(万元),4341,4486,4378,3841,3440,2327,1320,
所得税费用(万元),540,690,632,475,432,232,193,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),3801,3796,3745,3366,3008,2095,1127,
归属于母公司所有者的净利润(万元),3801,3796,3745,3366,3008,2095,1127,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,
基本每股收益,0.51,0.54,0.67,0.6,0.73,0.54,0.29,
稀释每股收益,0.51,0.54,0.67,0.6,0.73,0.54,0.29,
