报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),21279,18495,18733,18290,19254,15842,14313,14028,11420,7801,5984,4499,
营业收入(万元),21279,18495,18733,18290,19254,15842,14313,14028,11420,7801,5984,4499,
利息收入(万元),--,--,--,--,--,--,--,--,--,0,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,0,0,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,0,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,0,0,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,0,0,--,
营业总成本(万元),20376,25303,18562,20398,19263,15333,13134,12697,8681,6549,5118,4210,
营业成本(万元),14167,12996,11839,11930,12054,9184,7922,7609,5859,4539,3786,3218,
利息支出(万元),--,--,--,--,--,--,--,--,--,0,0,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,0,0,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,0,0,--,
研发费用(万元),1237,--,--,--,--,--,--,--,--,0,0,--,
退保金(万元),--,--,--,--,--,--,--,--,--,0,0,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,0,0,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,0,0,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,0,0,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,0,0,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,0,0,--,
营业税金及附加(万元),156,171,194,157,134,120,10,26,26,34,48,24,
销售费用(万元),2886,3122,3350,3469,3825,3283,3277,2951,1420,925,653,525,
管理费用(万元),1745,3772,2353,3389,2596,2174,1976,2119,1295,1026,631,439,
财务费用(万元),-173,331,173,464,441,436,-78,-68,66,13,-4,-1,
资产减值损失(万元),358,4911,653,988,213,136,27,60,15,13,4,4,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,0,0,--,
投资收益(万元),-43,1505,307,44,150,113,--,--,--,0,0,--,
对联营企业和合营企业的投资收益(万元),-44,1505,--,-15,-2,--,--,--,--,0,0,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,0,0,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,0,0,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,0,0,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,0,0,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,0,0,--,
营业利润(万元),978,-5151,478,-2063,140,621,1179,1331,2739,1253,866,289,
营业外收入(万元),23,21,310,337,453,294,314,475,339,130,1070,31,
营业外支出(万元),5,57,135,6,9,65,1,1,15,21,0,0,
非流动资产处置损失(万元),--,--,1,1,8,33,--,--,--,0,0,--,
利润总额(万元),996,-5187,653,-1731,584,850,1491,1805,3063,1362,1937,320,
所得税费用(万元),211,-909,81,-180,9,176,169,193,396,164,132,99,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,--,
净利润(万元),785,-4278,572,-1551,575,673,1322,1612,2666,1198,1804,220,
归属于母公司所有者的净利润(万元),714,-4235,673,-1487,679,709,1342,1612,2666,1198,1804,220,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,0,0,0,0,
少数股东损益(万元),70,-44,-101,-64,-104,-36,-20,--,0,0,0,0,
基本每股收益,0.06,-0.34,0.05,-0.12,0.09,0.1,0.38,0.52,1.03,0.46,0,0,
稀释每股收益,0.06,-0.34,0.05,-0.12,0.09,0.1,0.38,0.52,1.03,0.46,0,0,
