报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),103015,115537,99791,87627,68251,57320,53220,
营业收入(万元),103015,115537,99791,87627,68251,57320,53220,
利息收入(万元),--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,
营业总成本(万元),115289,107596,91619,81997,64027,53969,48051,
营业成本(万元),78429,83629,69192,64955,48220,40244,36214,
利息支出(万元),--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),5614,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,
营业税金及附加(万元),881,1197,932,543,467,404,323,
销售费用(万元),12785,11305,12075,9137,7956,6881,6620,
管理费用(万元),7647,9429,7808,6339,5586,4935,3892,
财务费用(万元),1183,314,819,671,754,387,481,
资产减值损失(万元),8750,1722,793,350,1043,1118,520,
公允价值变动收益(万元),--,--,--,--,--,--,--,
投资收益(万元),51,141,--,--,--,--,21,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),-11987,8664,8172,5631,4225,3351,5190,
营业外收入(万元),441,210,2174,185,83,37,63,
营业外支出(万元),133,122,136,65,31,72,69,
非流动资产处置损失(万元),--,--,42,54,12,59,65,
利润总额(万元),-11680,8752,10211,5752,4277,3316,5184,
所得税费用(万元),-1066,1398,1815,1003,952,654,1264,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),-10613,7355,8395,4749,3325,2663,3920,
归属于母公司所有者的净利润(万元),-11034,7355,8395,4749,3325,2663,3920,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,
少数股东损益(万元),421,--,--,--,--,--,--,
基本每股收益,-0.8,0.6,0.82,0.47,0.35,--,--,
稀释每股收益,-0.8,0.6,0.82,0.47,0.35,--,--,
