报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
营业总收入(万元),70406,61696,53265,45293,32549,
营业收入(万元),70406,61696,53265,45293,32549,
利息收入(万元),--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,
营业总成本(万元),56203,52299,51936,49813,35088,
营业成本(万元),20633,17737,17507,14451,10823,
利息支出(万元),--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,
研发费用(万元),15792,14355,13405,--,--,
退保金(万元),--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,
分保费用(万元),--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,
营业税金及附加(万元),906,976,790,717,447,
销售费用(万元),18483,17155,16345,14385,12212,
管理费用(万元),2348,2422,3393,19718,11194,
财务费用(万元),-2702,-1317,201,180,228,
资产减值损失(万元),743,971,296,362,184,
公允价值变动收益(万元),--,--,--,--,--,
投资收益(万元),--,410,578,208,238,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,
期货损益(万元),--,--,--,--,--,
托管收益(万元),--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,
营业利润(万元),20861,16308,1905,-4312,-2301,
营业外收入(万元),655,384,5509,5003,3393,
营业外支出(万元),12,12,37,59,44,
非流动资产处置损失(万元),--,--,--,3,6,
利润总额(万元),21504,16679,7378,631,1048,
所得税费用(万元),1404,1280,516,-145,9,
未确认投资损失(万元),--,--,--,--,--,
净利润(万元),20101,15399,6862,777,1039,
归属于母公司所有者的净利润(万元),20101,15399,6862,777,1039,
被合并方在合并前实现净利润(万元),--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,
基本每股收益,0.56,0.43,0.25,--,--,
稀释每股收益,0.56,0.43,0.25,--,--,
