报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),42642,37217,16056,18688,21292,20289,18472,17594,16310,14813,12279,9178,
营业收入(万元),42642,37217,16056,18688,21292,20289,18472,17594,16310,14813,12279,9178,
利息收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业总成本(万元),46879,43943,15259,17386,22274,20862,15337,13052,11864,10953,9543,6448,
营业成本(万元),24696,21174,11129,11806,14627,12523,9781,9933,9691,9382,8084,5334,
利息支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,
研发费用(万元),2198,--,--,--,--,--,--,--,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业税金及附加(万元),589,675,532,237,163,183,80,45,29,39,19,5,
销售费用(万元),7076,8171,2308,3422,3999,4235,4073,2519,1409,773,580,428,
管理费用(万元),9257,10751,1828,2757,2495,2038,1584,1092,618,592,421,342,
财务费用(万元),-855,140,-575,-847,1021,1846,-175,-588,98,140,419,443,
资产减值损失(万元),3919,3033,37,10,-31,36,-6,50,19,28,19,-104,
公允价值变动收益(万元),-7295,5551,--,--,--,--,--,--,--,0,0,-62,
投资收益(万元),575,16909,1351,1219,3079,3212,301,--,--,0,-183,442,
对联营企业和合营企业的投资收益(万元),-19,-0,--,--,--,--,--,--,--,0,0,0,
汇兑收益(万元),0,--,--,--,--,--,--,--,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业利润(万元),-9523,16398,2149,2521,2097,2639,3436,4542,4446,3860,2553,3111,
营业外收入(万元),5,24,542,277,595,797,534,661,355,158,50,65,
营业外支出(万元),79,141,5,26,157,10,35,4,1,3,20,32,
非流动资产处置损失(万元),--,--,4,26,2,3,5,--,--,0,2,1,
利润总额(万元),-9596,16281,2686,2772,2536,3426,3934,5199,4801,4015,2583,3144,
所得税费用(万元),80,4937,446,253,-12,634,377,272,95,66,26,150,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,0,
净利润(万元),-9676,11344,2240,2519,2548,2792,3557,4928,4706,3949,2557,2994,
归属于母公司所有者的净利润(万元),-843,10797,1990,2191,1970,2259,3557,4928,4706,3949,2557,2994,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,0,0,0,
少数股东损益(万元),-8833,547,250,328,578,533,--,--,--,0,0,0,
基本每股收益,-0.01,0.11,0.03,0.06,0.14,0.16,0.25,0.52,0.83,0.75,0.51,0.6,
稀释每股收益,-0.01,0.11,0.03,0.06,0.14,0.16,0.25,0.52,0.83,0.75,0.51,0.6,
