报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
营业总收入(万元),63846,63476,56969,52665,54512,58587,62872,58778,40947,29838,30255,35213,33895,18791,20110,
营业收入(万元),63846,63476,56969,52665,54512,58587,62872,58778,40947,29838,30255,35213,33895,18791,20110,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),58907,57234,52184,52802,48336,49341,51404,51737,38078,28864,30047,33040,31373,17091,17388,
营业成本(万元),45179,44177,39834,38664,38979,39696,41544,42451,31886,24737,26168,29081,28039,14697,15350,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),2502,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),559,614,521,329,253,334,352,218,187,135,134,292,205,90,40,
销售费用(万元),3280,2851,2714,2724,2533,2912,2493,2105,1047,743,742,749,806,259,164,
管理费用(万元),4888,7286,6821,7242,5811,5052,5019,4862,3604,2579,2138,2018,1604,1338,1447,
财务费用(万元),-96,426,353,-347,-957,-269,202,69,123,178,626,801,739,591,348,
资产减值损失(万元),2595,1880,1941,4191,1717,1617,1793,2032,1230,492,239,99,-22,116,39,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
投资收益(万元),4738,3409,4291,14389,6998,-1062,516,929,1101,--,4,--,-0,14,-7,
对联营企业和合营企业的投资收益(万元),3680,2795,3771,2134,--,--,--,--,--,--,--,--,-0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),10190,10660,9076,14252,13174,8185,11984,7970,3970,974,212,2173,2523,1715,2715,
营业外收入(万元),5,82,1613,742,587,1235,2098,497,632,277,584,591,524,95,960,
营业外支出(万元),39,34,77,155,106,106,386,423,47,31,23,14,9,18,55,
非流动资产处置损失(万元),--,--,4,36,3,3,--,348,0,7,--,10,1,0,0,
利润总额(万元),10157,10708,10613,14838,13655,9314,13696,8045,4555,1220,772,2750,3037,1793,3620,
所得税费用(万元),831,1226,568,2362,1913,1192,2187,996,528,84,50,659,742,541,726,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),9326,9482,10044,12476,11742,8121,11509,7049,4027,1136,723,2091,2295,1251,2894,
归属于母公司所有者的净利润(万元),9085,9655,10081,12479,11752,8120,11472,6999,4010,1124,694,2093,2284,1235,2894,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),241,-173,-37,-3,-10,1,37,49,17,12,28,-2,11,16,0,
基本每股收益,0.51,0.55,0.57,0.71,0.66,0.48,0.76,0.46,0.32,0.1,0.06,0.23,0.28,0.15,0.36,
稀释每股收益,0.51,0.55,0.57,0.71,0.66,0.48,0.76,0.46,0.32,0.1,0.06,0.23,0.28,0.15,0.36,
