报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),95824,80271,65229,55282,54239,60888,58705,43515,
营业收入(万元),95824,80271,65229,55282,54239,60888,58705,43515,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),93660,75527,57827,48627,49534,54888,53654,41568,
营业成本(万元),77869,61250,48035,40756,41949,46593,45480,34801,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),3299,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),624,593,604,399,333,341,201,165,
销售费用(万元),6462,4957,3980,3062,2358,2717,2225,1415,
管理费用(万元),1897,4890,3707,3349,3170,3222,3172,3557,
财务费用(万元),3240,3385,1327,1147,1632,1682,2315,1312,
资产减值损失(万元),269,452,174,-86,93,332,262,319,
公允价值变动收益(万元),-172,342,--,--,--,--,--,--,
投资收益(万元),1224,67,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),3265,5174,7402,6655,4704,5999,5051,1947,
营业外收入(万元),196,211,200,84,233,51,30,60,
营业外支出(万元),137,8,58,36,37,25,74,117,
非流动资产处置损失(万元),--,--,13,13,9,--,36,--,
利润总额(万元),3324,5378,7544,6703,4900,6024,5007,1890,
所得税费用(万元),190,618,1204,1025,771,920,767,727,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),3135,4760,6340,5678,4129,5105,4240,1163,
归属于母公司所有者的净利润(万元),3175,4770,6340,5678,4129,5105,4240,1163,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,
少数股东损益(万元),-40,-10,--,--,--,--,--,--,
基本每股收益,0.18,0.27,0.72,0.65,0.51,0.66,0.55,0.15,
稀释每股收益,0.18,0.27,0.72,0.65,0.51,0.66,0.55,0.15,
