报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),533141,469656,415650,410037,346616,387651,307642,
营业收入(万元),533141,469656,415650,410037,346616,387651,307642,
利息收入(万元),--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,
营业总成本(万元),497460,443943,399020,373681,319939,327188,289593,
营业成本(万元),355879,309735,274919,257268,211718,223451,202800,
利息支出(万元),--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),3389,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,
营业税金及附加(万元),3439,3537,2766,2627,2496,3444,3115,
销售费用(万元),44990,40705,38538,34169,30420,30528,24705,
管理费用(万元),79285,81014,74256,75223,66652,60854,49526,
财务费用(万元),-1058,314,613,400,-1498,-564,1017,
资产减值损失(万元),11535,8637,7929,3994,10151,9475,8430,
公允价值变动收益(万元),--,--,-1,-88,149,-106,-18,
投资收益(万元),11470,9442,15913,9106,3762,794,594,
对联营企业和合营企业的投资收益(万元),-106,--,-20,-208,-26,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),66013,56549,32543,45373,30588,61152,18625,
营业外收入(万元),1283,1757,30491,26330,22534,11633,11751,
营业外支出(万元),2015,1034,1446,1889,1391,1977,1036,
非流动资产处置损失(万元),--,--,30,51,93,20,21,
利润总额(万元),65281,57272,61587,69814,51731,70808,29341,
所得税费用(万元),3412,4713,4481,4038,3646,2743,2812,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),61870,52559,57106,65776,48085,68064,26528,
归属于母公司所有者的净利润(万元),60149,53065,58099,65660,47672,67492,25977,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,
少数股东损益(万元),1720,-506,-993,116,413,572,552,
基本每股收益,0.33,0.34,0.4,0.45,0.33,0.52,0.21,
稀释每股收益,0.33,0.34,0.4,0.45,0.33,0.52,0.21,
