报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),284697,234615,150217,132548,121430,90878,94368,96731,89290,61303,105950,
营业收入(万元),284697,234615,150217,132548,121430,90878,94368,96731,89290,61303,105950,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),240387,196901,130175,117614,104639,76168,76327,76272,75962,56328,95518,
营业成本(万元),181948,156456,102924,92201,92676,64265,69131,68811,65726,44967,89452,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),14319,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1832,1591,971,558,291,275,226,283,195,198,147,
销售费用(万元),9729,6843,4807,4513,3704,2892,2141,2130,1550,1213,1773,
管理费用(万元),29840,30601,23876,17329,7086,5641,4954,5212,6363,8478,2298,
财务费用(万元),-2407,29,-3713,-1985,-513,294,-537,276,1350,481,1564,
资产减值损失(万元),5126,1380,1309,4997,1395,2802,412,-441,778,993,284,
公允价值变动收益(万元),--,--,--,-4,-88,92,--,--,--,--,--,
投资收益(万元),6974,2,284,204,-40,82,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),52488,38317,20327,15134,16663,14884,18042,20460,13328,4975,10432,
营业外收入(万元),325,152,2091,574,903,3801,670,372,247,435,130,
营业外支出(万元),23,65,1243,17,8,8,17,16,86,90,306,
非流动资产处置损失(万元),--,--,1156,1,4,2,--,0,1,57,80,
利润总额(万元),52791,38404,21175,15691,17558,18677,18695,20815,13490,5320,10257,
所得税费用(万元),5884,4681,3062,2665,2256,3047,2754,3441,2489,1729,1672,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),46906,33723,18113,13026,15302,15630,15941,17374,11000,3591,8585,
归属于母公司所有者的净利润(万元),46906,33723,18113,13026,15302,15630,15941,17374,11000,3552,8529,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,39,56,
基本每股收益,1.25,0.9,0.48,0.77,1.08,1.11,1.13,1.23,0.92,0.3,0.71,
稀释每股收益,1.25,0.9,0.48,0.77,1.08,1.11,1.13,1.23,0.92,0.3,0.71,
