报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),34664,32228,28750,18540,13849,19742,22160,14520,11265,9233,
营业收入(万元),34664,32228,28750,18540,13849,19742,22160,14520,11265,9233,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),33672,29975,25330,15505,10192,14517,14785,8196,7224,5765,
营业成本(万元),27319,23035,19937,11829,7046,9745,9446,4327,3333,3910,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),1900,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),112,127,152,76,217,579,736,472,350,234,
销售费用(万元),708,678,682,609,764,1419,1694,984,855,191,
管理费用(万元),3774,6281,4699,3404,2573,2597,3102,2749,2742,1441,
财务费用(万元),-168,-178,-203,-565,-185,-255,-318,-408,-22,-44,
资产减值损失(万元),26,32,62,152,-223,433,125,71,-35,32,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,
投资收益(万元),1616,1201,644,822,641,211,--,-3,67,37,
对联营企业和合营企业的投资收益(万元),-76,38,28,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2638,3682,4064,3857,4298,5436,7375,6321,4108,3506,
营业外收入(万元),3227,45,113,399,17,11,22,5,0,0,
营业外支出(万元),2656,6474,2104,2,0,1,1,1,--,4,
非流动资产处置损失(万元),--,--,4,1,0,0,1,0,--,4,
利润总额(万元),3209,-2747,2073,4255,4315,5446,7396,6326,4108,3502,
所得税费用(万元),577,-436,495,663,582,884,858,960,675,947,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),2632,-2310,1578,3592,3733,4562,6538,5365,3433,2554,
归属于母公司所有者的净利润(万元),2510,-2468,1513,3400,3733,4562,6538,5365,3430,2554,
被合并方在合并前实现净利润(万元),--,--,--,51,--,--,--,--,--,--,
少数股东损益(万元),122,158,65,192,--,--,--,1,4,0,
基本每股收益,0.13,-0.16,0.1,0.22,0.57,0.76,1.09,0.93,--,--,
稀释每股收益,0.13,-0.16,0.1,0.22,0.57,0.76,1.09,0.93,--,--,
