报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),7731184,7315751,4720678,4593483,4761377,4796943,4777722,4400938,4270421,2788065,3536834,
营业收入(万元),7731184,7315751,4720678,4593483,4761377,4796943,4777722,4400938,4270421,2788065,3536834,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),7659353,7172902,4624244,4502190,4687861,4713282,4724459,4353498,4207582,2762912,3486965,
营业成本(万元),7176722,6760828,4377216,4268510,4422963,4480804,4477135,4110944,3993466,2579983,3313010,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),2393,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),19099,21520,12498,4359,8445,10214,26717,31378,27288,25371,24851,
销售费用(万元),93106,83694,58645,54646,54730,53125,49762,46181,40409,33785,35999,
管理费用(万元),281208,249838,168731,165990,153914,147725,145658,134260,122528,111403,110177,
财务费用(万元),45859,43410,-2296,6208,20356,19588,19616,25420,22332,11048,822,
资产减值损失(万元),15675,13612,9449,2478,27453,1827,5571,5316,1560,1323,2107,
公允价值变动收益(万元),23600,-1488,--,--,--,--,22,11131,2113,18452,-28179,
投资收益(万元),259442,194684,134746,113375,89353,66796,69442,57937,56603,39081,96984,
对联营企业和合营企业的投资收益(万元),117077,102167,87397,99281,78070,65383,74646,56817,50269,36431,44431,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),431800,376498,231180,204667,162869,150458,122726,116508,121554,82685,118674,
营业外收入(万元),9121,11144,33619,51677,33132,13027,13678,8739,6393,4863,2566,
营业外支出(万元),30076,10934,9481,20219,5689,14846,13086,7235,22325,12158,5806,
非流动资产处置损失(万元),--,--,1068,1016,1234,2508,4746,-931,2344,680,392,
利润总额(万元),410844,376709,255318,236125,190312,148639,123319,118012,105623,75390,115434,
所得税费用(万元),90947,78570,46667,39936,38766,33574,32236,30818,22401,22792,34242,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),319897,298139,208651,196189,151547,115065,91083,87194,83222,52598,81192,
归属于母公司所有者的净利润(万元),270411,230419,162947,149326,123143,84446,64905,64251,61659,39623,54253,
被合并方在合并前实现净利润(万元),--,42032,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),49486,67720,45704,46862,28403,30619,26178,22942,21563,12975,26939,
基本每股收益,0.45,0.38,--,--,--,--,--,0.15,0.15,--,--,
稀释每股收益,0.45,0.38,--,--,--,--,--,0.15,0.15,--,--,
