报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),83066,80757,72484,57568,47540,38919,
营业收入(万元),83066,80757,72484,57568,47540,38919,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),75672,73705,68807,55897,47266,38349,
营业成本(万元),51711,50127,46076,37176,29785,23753,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),3377,3351,2676,2014,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),782,903,741,460,272,322,
销售费用(万元),10270,10164,10204,8594,8184,6091,
管理费用(万元),8614,8022,8293,6405,7490,6757,
财务费用(万元),254,648,888,1062,1124,983,
资产减值损失(万元),664,490,-71,187,411,443,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),132,1348,16,50,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),8467,8380,3692,1650,274,569,
营业外收入(万元),206,171,991,473,519,306,
营业外支出(万元),101,49,1,90,58,71,
非流动资产处置损失(万元),--,--,--,--,--,--,
利润总额(万元),8571,8502,4682,2033,735,804,
所得税费用(万元),919,1072,640,145,308,112,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),7652,7430,4042,1888,427,692,
归属于母公司所有者的净利润(万元),7651,7431,4042,1888,427,692,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),1,-2,1,--,--,--,
基本每股收益,0.83,0.87,0.48,0.22,0.05,0.08,
稀释每股收益,0.83,0.87,0.48,0.22,0.05,0.08,
