报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),138375,114938,100655,90980,83190,70837,54313,51564,
营业收入(万元),138375,114938,100655,90980,83190,70837,54313,51564,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),131664,104343,88536,81165,74899,62418,47703,44765,
营业成本(万元),112182,92278,75785,69386,65826,54460,42134,40064,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),4470,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),1094,968,747,487,338,325,251,179,
销售费用(万元),4852,3290,4265,3186,2714,1969,1360,1213,
管理费用(万元),5838,7810,7473,6123,4492,4030,3180,2886,
财务费用(万元),1710,160,89,1359,1583,1068,668,803,
资产减值损失(万元),1517,-163,177,624,-53,565,109,-380,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,
投资收益(万元),-139,528,200,--,--,--,--,25,
对联营企业和合营企业的投资收益(万元),-139,327,46,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),6959,11482,12319,9814,8291,8419,6611,6824,
营业外收入(万元),29,69,1073,423,354,274,661,505,
营业外支出(万元),111,142,109,57,40,24,12,277,
非流动资产处置损失(万元),--,--,7,18,9,0,5,249,
利润总额(万元),6878,11409,13283,10180,8605,8670,7260,7051,
所得税费用(万元),1486,2080,2531,1766,1333,1736,1297,1390,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),5392,9328,10752,8414,7272,6933,5963,5661,
归属于母公司所有者的净利润(万元),5351,9328,10752,8414,7272,6933,5775,5264,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,358,
少数股东损益(万元),41,--,--,--,--,--,188,397,
基本每股收益,0.18,0.33,0.76,0.8,0.69,0.66,0.55,0.5,
稀释每股收益,0.18,0.33,0.76,0.8,0.69,0.66,0.55,0.5,
