报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
营业总收入(万元),65940,60473,60961,78929,84488,81463,70775,68271,56873,40959,32108,26148,24741,16675,
营业收入(万元),65940,60473,60961,78929,84488,81463,70775,68271,56873,40959,32108,26148,24741,16675,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),72433,61630,60332,87338,85335,87272,70453,62711,51581,34720,26799,21430,20821,14526,
营业成本(万元),53912,48439,48263,66924,69201,70636,56246,49951,40265,26234,19577,16067,16933,11521,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),2912,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1023,1092,830,525,268,378,462,387,193,204,197,316,389,166,
销售费用(万元),4963,3844,3601,6021,5285,5593,4117,3960,4552,3368,2374,1694,1259,689,
管理费用(万元),8207,7633,7162,9557,9065,8958,8851,7355,5672,4426,3719,2425,2060,1635,
财务费用(万元),-435,876,-314,-649,-75,173,-50,349,277,402,829,564,327,256,
资产减值损失(万元),1851,-253,789,4961,1591,1535,826,709,621,85,102,364,-146,259,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),--,--,8,7,152,32,--,652,--,14,0,-45,-11,-1,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,-12,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),7526,189,638,-8401,-695,-5777,322,6212,5292,6253,5309,4673,3908,2148,
营业外收入(万元),2851,1011,1648,799,1820,2632,1170,712,746,948,753,636,317,131,
营业外支出(万元),1219,311,604,582,58,26,50,67,23,43,96,25,102,34,
非流动资产处置损失(万元),--,--,24,16,0,1,0,6,7,35,10,6,59,31,
利润总额(万元),9158,889,1681,-8185,1067,-3170,1442,6857,6015,7157,5966,5284,4124,2245,
所得税费用(万元),4730,251,227,-1398,7,-247,44,1100,944,1107,938,896,893,436,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),4428,637,1455,-6787,1061,-2924,1398,5756,5071,6050,5028,4388,3231,1809,
归属于母公司所有者的净利润(万元),4499,644,1455,-6787,1061,-2924,1413,5756,5071,6050,5028,4364,2929,1814,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-71,-7,--,--,--,--,-16,--,--,--,--,23,302,-5,
基本每股收益,0.11,0.02,0.03,-0.16,0.03,-0.07,0.04,0.34,0.45,0.6,0.67,0.63,0.98,0.6,
稀释每股收益,0.11,0.02,0.03,-0.16,0.03,-0.07,0.04,0.34,0.45,0.6,0.67,0.63,0.98,0.6,
