报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),87240,72640,33168,29210,20820,12056,
营业收入(万元),87240,72640,33168,29210,20820,12056,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),82977,53238,26527,22781,15972,9745,
营业成本(万元),62847,42523,21333,18832,12873,7724,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),5173,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),522,377,181,83,42,12,
销售费用(万元),3767,2069,634,627,630,136,
管理费用(万元),7267,6159,3524,2730,1617,1069,
财务费用(万元),2219,1200,422,481,618,611,
资产减值损失(万元),1183,909,433,27,193,193,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),30,97,--,5,1,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),12442,20366,6641,6434,4849,2311,
营业外收入(万元),1027,83,918,269,135,238,
营业外支出(万元),53,117,114,68,10,15,
非流动资产处置损失(万元),--,--,102,67,--,--,
利润总额(万元),13416,20332,7445,6636,4973,2533,
所得税费用(万元),1878,2995,1101,977,707,371,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),11539,17337,6344,5659,4266,2162,
归属于母公司所有者的净利润(万元),11539,17337,6344,5659,4266,2162,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,
基本每股收益,0.81,2.03,0.85,0.75,--,--,
稀释每股收益,0.81,2.03,0.85,0.75,--,--,
