报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
营业总收入(万元),383839,339932,217522,118173,68566,56473,33696,30724,29933,28512,28584,19823,13010,10023,8397,
营业收入(万元),383839,339932,217522,118173,68566,56473,33696,30724,29933,28512,28584,19823,13010,10023,8397,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
营业总成本(万元),512623,310239,174889,85946,40353,36403,26049,23288,22658,23189,24006,16039,10885,8143,7029,
营业成本(万元),301181,231770,139210,62827,27428,17465,12631,10703,10887,11912,12931,10199,7999,5903,4550,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,98,--,0,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
研发费用(万元),827,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
营业税金及附加(万元),1438,2281,784,700,508,440,345,229,197,112,136,100,43,57,38,
销售费用(万元),19034,7360,5298,1434,912,11027,9425,9217,8410,8097,8101,4143,1419,1085,1080,
管理费用(万元),57811,43368,20265,10950,7122,5976,3129,2838,2899,3086,2222,1469,1220,1038,1214,
财务费用(万元),52543,16502,1609,2860,2390,1095,298,122,124,3,4,102,154,129,75,
资产减值损失(万元),79788,8957,7722,7175,1994,399,220,179,142,-22,514,26,51,-70,72,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
投资收益(万元),-1761,12,369,579,--,32,--,--,--,0,0,--,0,--,--,
对联营企业和合营企业的投资收益(万元),46,12,66,-2,--,--,--,--,--,--,0,--,0,--,--,
汇兑收益(万元),185,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
营业利润(万元),-129690,29872,43002,32806,28212,20102,7648,7436,7275,5323,4578,3784,2126,1880,1368,
营业外收入(万元),2472,1825,4974,7702,941,413,864,883,512,423,851,321,150,140,10,
营业外支出(万元),6173,1117,1818,454,120,83,12,24,23,131,118,61,8,2,5,
非流动资产处置损失(万元),--,--,113,28,4,44,5,0,22,44,0,-57,0,--,--,
利润总额(万元),-133391,30581,46158,40054,29034,20432,8500,8295,7765,5616,5311,4044,2268,2018,1373,
所得税费用(万元),5377,8311,6542,7843,3319,3299,1206,1160,1169,835,860,664,342,260,--,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
净利润(万元),-138768,22271,39617,32211,25715,17133,7294,7135,6596,4781,4451,3380,1926,1758,1373,
归属于母公司所有者的净利润(万元),-141782,20281,40363,32363,25733,16983,7367,7135,6596,4781,4451,3380,1926,1758,1373,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,
少数股东损益(万元),3014,1990,-746,-152,-18,150,-73,--,--,--,0,--,0,--,--,
基本每股收益,-0.76,0.11,0.21,0.19,0.42,0.39,0.17,0.19,0.22,0.26,0.5,0.48,0.39,0.35,0.27,
稀释每股收益,-0.76,0.11,0.21,0.19,0.42,0.39,0.17,0.19,0.22,0.26,0.5,0.48,0.39,0.35,0.27,
