报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),142955,138022,125084,102830,79255,50757,
营业收入(万元),142955,138022,125084,102830,79255,50757,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),122916,120750,110921,94751,73980,46386,
营业成本(万元),39347,57991,59939,47877,39144,31661,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),9138,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),1777,1431,1124,873,616,335,
销售费用(万元),61408,43948,37163,32830,24588,10077,
管理费用(万元),8528,15728,10598,10749,7406,3608,
财务费用(万元),1630,1529,1804,2167,2031,834,
资产减值损失(万元),1088,123,292,255,194,-129,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),2259,--,18,3,10,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),23483,18170,14180,8082,5286,4371,
营业外收入(万元),984,377,2383,472,229,119,
营业外支出(万元),96,42,145,327,11,158,
非流动资产处置损失(万元),--,--,30,18,5,2,
利润总额(万元),24371,18504,16419,8227,5504,4331,
所得税费用(万元),3602,3023,2835,2187,1584,1099,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),20769,15482,13584,6040,3920,3232,
归属于母公司所有者的净利润(万元),20822,15670,13735,6042,4031,3299,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),-54,-188,-151,-2,-111,-67,
基本每股收益,1.29,1.27,1.14,0.5,--,--,
稀释每股收益,1.29,1.27,1.14,0.5,--,--,
