报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),197407,198388,168822,95343,44775,32550,25737,18307,9002,4938,
营业收入(万元),197407,198388,168822,95343,44775,32550,25737,18307,9002,4938,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),203634,187654,165953,84538,33565,22869,18287,13213,6324,4142,
营业成本(万元),151295,148662,130801,70077,23878,15554,10672,7317,3681,2195,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),4287,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1717,1633,1311,829,568,284,243,93,41,30,
销售费用(万元),2143,2194,863,275,100,39,--,--,--,--,
管理费用(万元),19478,18395,12532,9077,7121,5591,4805,3094,1850,1342,
财务费用(万元),17840,11519,7913,3735,1699,1186,2567,2708,752,574,
资产减值损失(万元),6874,5251,12534,544,198,215,--,--,--,--,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,
投资收益(万元),328,27,2219,278,245,0,--,--,18,8,
对联营企业和合营企业的投资收益(万元),-787,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-2246,14659,5088,11083,11455,9681,7450,5094,2695,804,
营业外收入(万元),8715,810,4478,4628,4606,2391,2542,155,375,199,
营业外支出(万元),2843,1392,707,325,54,232,384,116,114,2,
非流动资产处置损失(万元),--,--,17,5,4,51,66,6,--,2,
利润总额(万元),3626,14078,8859,15387,16007,11841,9608,5134,2956,1001,
所得税费用(万元),1683,6661,4003,1517,2145,578,584,8,-15,-86,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),1943,7418,4856,13869,13863,11263,9024,5125,2971,1087,
归属于母公司所有者的净利润(万元),8440,9017,5837,14045,14008,11604,9050,5155,2971,1108,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-6496,-1600,-981,-175,-145,-342,-26,-30,-0,-21,
基本每股收益,0.1,0.1,0.08,0.41,0.44,0.36,0.32,0.21,0.14,0.08,
稀释每股收益,0.1,0.1,0.08,0.4,0.43,0.36,0.32,0.21,0.14,0.08,
