报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),131076,157557,125312,111552,92842,70028,62577,
营业收入(万元),131076,157557,125312,111552,92842,70028,62577,
利息收入(万元),--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,
营业总成本(万元),130924,148137,117378,104464,86410,66233,58095,
营业成本(万元),106691,122614,96183,85179,69583,53716,48803,
利息支出(万元),--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),7599,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,
营业税金及附加(万元),677,594,490,344,339,271,168,
销售费用(万元),3304,4047,3704,3897,2910,1748,1177,
管理费用(万元),8832,16598,14392,12262,10801,8330,7025,
财务费用(万元),2997,2922,2026,2473,1899,1730,978,
资产减值损失(万元),825,1362,583,308,878,438,-56,
公允价值变动收益(万元),--,--,--,--,--,--,--,
投资收益(万元),3065,2030,935,757,892,971,--,
对联营企业和合营企业的投资收益(万元),2644,1736,935,757,892,971,--,
汇兑收益(万元),--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),4551,13496,8868,7844,7325,4765,4482,
营业外收入(万元),49,144,992,713,732,733,406,
营业外支出(万元),22,239,116,102,597,431,66,
非流动资产处置损失(万元),--,--,3,4,454,332,1,
利润总额(万元),4579,13401,9744,8455,7459,5067,4823,
所得税费用(万元),975,2416,708,656,955,848,963,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),3603,10985,9036,7799,6504,4219,3860,
归属于母公司所有者的净利润(万元),3813,9448,8093,6870,6628,4265,3938,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,
少数股东损益(万元),-209,1537,943,930,-124,-45,-77,
基本每股收益,0.19,0.5,0.54,0.46,0.47,0.3,0.48,
稀释每股收益,0.19,0.5,0.54,0.46,0.47,0.3,0.48,
