报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),118532,74067,62934,66904,69091,49951,62173,
营业收入(万元),118532,74067,62934,66904,69091,49951,62173,
利息收入(万元),--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,
营业总成本(万元),104243,64069,51643,59117,64186,48446,57646,
营业成本(万元),89216,51412,39488,47989,52038,40352,52164,
利息支出(万元),--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),4658,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,
营业税金及附加(万元),601,807,600,433,274,204,273,
销售费用(万元),6147,6662,5080,4196,4383,2877,1329,
管理费用(万元),3387,5246,4065,3867,2948,2379,1973,
财务费用(万元),-352,691,1248,1988,3015,2421,1638,
资产减值损失(万元),586,-749,1162,644,1528,214,271,
公允价值变动收益(万元),--,--,--,--,--,--,-50,
投资收益(万元),414,459,--,--,--,--,53,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),14871,10645,11291,7787,4905,1505,4530,
营业外收入(万元),1,16,185,116,388,342,438,
营业外支出(万元),50,4,88,13,93,32,6,
非流动资产处置损失(万元),--,--,88,2,79,0,0,
利润总额(万元),14821,10657,11388,7890,5200,1814,4962,
所得税费用(万元),2106,1587,1917,2045,1411,397,845,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),12715,9070,9471,5845,3789,1417,4117,
归属于母公司所有者的净利润(万元),12482,9070,9471,5845,3789,1417,4117,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,
少数股东损益(万元),233,--,--,--,--,--,--,
基本每股收益,1.33,1.27,1.58,0.97,0.63,0.24,0.69,
稀释每股收益,1.33,1.27,1.58,0.97,0.63,0.24,0.69,
