报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),25597,23551,17464,12445,8264,5716,
营业收入(万元),25597,23551,17464,12445,8264,5716,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),23622,19084,13525,9476,6466,4950,
营业成本(万元),19964,15375,10864,7589,4814,3689,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),1087,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),94,89,83,96,47,12,
销售费用(万元),746,689,498,428,343,216,
管理费用(万元),1105,2371,1802,1309,914,760,
财务费用(万元),506,393,29,109,142,166,
资产减值损失(万元),121,167,250,-55,207,107,
公允价值变动收益(万元),--,--,-1,1,--,--,
投资收益(万元),243,--,6,--,0,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),2584,4776,3944,2970,1798,765,
营业外收入(万元),561,0,244,94,64,122,
营业外支出(万元),5,30,13,10,1,5,
非流动资产处置损失(万元),--,--,13,--,--,--,
利润总额(万元),3140,4745,4174,3054,1861,883,
所得税费用(万元),367,652,572,420,269,127,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),2773,4093,3603,2634,1592,755,
归属于母公司所有者的净利润(万元),2773,4093,3603,2634,1592,755,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,
基本每股收益,0.2,0.64,0.61,0.51,0.34,0.16,
稀释每股收益,0.2,0.64,0.61,0.51,0.34,0.16,
