报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),63330,56312,44659,40875,35568,33902,32043,40507,34309,15870,
营业收入(万元),63330,56312,44659,40875,35568,33902,32043,40507,34309,15870,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),47506,45633,36233,33316,28568,25298,22498,23393,22535,13107,
营业成本(万元),35632,35523,28209,25959,22181,18834,16737,17623,15066,9976,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),2203,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),690,821,532,341,316,351,244,354,79,20,
销售费用(万元),2177,2193,1778,1529,1243,1251,1192,1254,1053,596,
管理费用(万元),5284,6759,5912,5166,4874,4678,4160,4201,6373,2290,
财务费用(万元),-479,288,-374,-629,-483,-285,-425,-50,50,46,
资产减值损失(万元),2000,48,176,951,436,470,592,10,-86,178,
公允价值变动收益(万元),--,72,-55,-17,--,--,--,--,--,--,
投资收益(万元),1431,1324,668,946,--,--,--,--,119,-75,
对联营企业和合营企业的投资收益(万元),453,151,117,43,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),17280,12249,9039,8487,7000,8604,9545,17114,11894,2689,
营业外收入(万元),330,253,325,414,591,596,1342,275,969,1418,
营业外支出(万元),77,23,1,146,21,50,39,83,0,7,
非流动资产处置损失(万元),--,--,--,141,13,23,--,2,--,--,
利润总额(万元),17533,12478,9363,8755,7570,9150,10848,17307,12862,4100,
所得税费用(万元),3298,1698,1269,1530,1102,1326,1546,2703,2262,380,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),14235,10780,8094,7225,6468,7824,9302,14604,10599,3720,
归属于母公司所有者的净利润(万元),14235,10780,8094,7225,6468,7824,9302,14604,9032,3342,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,-7,-54,
少数股东损益(万元),--,--,--,--,--,--,--,--,1568,378,
基本每股收益,0.42,0.32,0.36,0.32,0.37,0.47,0.55,0.87,0.65,0.24,
稀释每股收益,0.42,0.32,0.36,0.32,0.37,0.47,0.55,0.87,0.65,0.24,
