报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
营业总收入(万元),101790,87800,72390,68803,72858,
营业收入(万元),101790,87800,72390,68803,72858,
利息收入(万元),--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,
营业总成本(万元),89488,78697,65500,64319,69095,
营业成本(万元),73454,63521,54242,52740,55205,
利息支出(万元),--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,
研发费用(万元),4309,3886,3091,2947,--,
退保金(万元),--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,
分保费用(万元),--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,
营业税金及附加(万元),848,720,626,521,563,
销售费用(万元),4711,3495,2955,2704,2842,
管理费用(万元),6690,5113,5045,5041,8602,
财务费用(万元),-909,1722,-701,-196,880,
资产减值损失(万元),386,240,241,563,1003,
公允价值变动收益(万元),--,--,--,9,13,
投资收益(万元),33,3,11,33,-41,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,
期货损益(万元),--,--,--,--,--,
托管收益(万元),--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,
营业利润(万元),12559,9294,7779,4526,3734,
营业外收入(万元),262,307,378,395,249,
营业外支出(万元),128,21,320,283,69,
非流动资产处置损失(万元),--,--,--,--,65,
利润总额(万元),12693,9580,7836,4637,3913,
所得税费用(万元),1723,1202,1077,503,1137,
未确认投资损失(万元),--,--,--,--,--,
净利润(万元),10970,8378,6759,4135,2776,
归属于母公司所有者的净利润(万元),10970,8378,6759,4085,3184,
被合并方在合并前实现净利润(万元),--,--,--,--,--,
少数股东损益(万元),--,--,0,50,-407,
基本每股收益,0.73,0.61,0.49,0.3,0.23,
稀释每股收益,0.73,0.61,0.49,0.3,0.23,
