报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),108750,87965,65081,43625,24923,17767,16527,14273,11325,8837,
营业收入(万元),108750,87965,65081,43625,24923,17767,16527,14273,11325,8837,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),106170,77257,57502,39613,21327,16042,12204,9853,7884,6768,
营业成本(万元),53561,41203,31010,20048,10181,8175,6299,5588,4462,3660,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),9422,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),514,354,158,15,2,11,53,105,68,51,
销售费用(万元),8670,7637,6811,4108,2633,2303,1639,1289,921,733,
管理费用(万元),30767,25587,17507,13617,9056,6258,4473,2938,2445,2200,
财务费用(万元),830,555,710,-147,-791,-840,-432,-87,19,54,
资产减值损失(万元),2405,1921,1307,1972,245,135,173,21,-29,69,
公允价值变动收益(万元),251,32,--,--,--,--,--,--,--,--,
投资收益(万元),75,-1053,3390,125,--,35,30,--,--,2,
对联营企业和合营企业的投资收益(万元),-682,-202,512,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),3616,10161,10968,4137,3596,1760,4353,4420,3441,2071,
营业外收入(万元),12,6,564,264,292,550,220,256,12,49,
营业外支出(万元),11,6,15,11,0,3,2,4,3,0,
非流动资产处置损失(万元),--,--,12,5,--,3,--,0,3,0,
利润总额(万元),3618,10160,11518,4389,3889,2307,4571,4672,3450,2120,
所得税费用(万元),-2196,1395,1161,715,139,132,280,1000,345,178,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),5814,8766,10357,3674,3750,2175,4290,3672,3104,1941,
归属于母公司所有者的净利润(万元),5645,8769,10125,3696,3750,2175,4290,3672,3104,1941,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),169,-3,232,-21,--,--,--,--,--,--,
基本每股收益,0.18,0.3,0.36,0.28,0.7,0.42,1,0.95,1.05,0.78,
稀释每股收益,0.17,0.3,0.36,0.28,0.7,0.42,1,0.95,1.05,0.78,
