报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
营业总收入(万元),331177,325720,313395,387737,219055,
营业收入(万元),331177,325720,313395,387737,219055,
利息收入(万元),--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,
营业总成本(万元),326054,321014,306084,374348,219929,
营业成本(万元),268064,262390,253235,330910,190412,
利息支出(万元),--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,
研发费用(万元),12740,13250,12050,--,--,
退保金(万元),--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,
分保费用(万元),--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,
营业税金及附加(万元),2115,1772,872,336,229,
销售费用(万元),35692,33163,34718,30301,17927,
管理费用(万元),4999,5123,4555,12919,6025,
财务费用(万元),1931,4456,138,-1394,5381,
资产减值损失(万元),513,860,517,1276,-45,
公允价值变动收益(万元),--,--,--,--,--,
投资收益(万元),2209,866,1164,1217,364,
对联营企业和合营企业的投资收益(万元),582,627,703,570,--,
汇兑收益(万元),--,--,--,--,--,
期货损益(万元),--,--,--,--,--,
托管收益(万元),--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,
营业利润(万元),12188,9966,8476,14606,-511,
营业外收入(万元),265,493,3061,691,2668,
营业外支出(万元),18,199,80,90,89,
非流动资产处置损失(万元),--,--,--,5,33,
利润总额(万元),12435,10259,11456,15207,2068,
所得税费用(万元),404,840,1062,1817,240,
未确认投资损失(万元),--,--,--,--,--,
净利润(万元),12030,9419,10394,13390,1827,
归属于母公司所有者的净利润(万元),12037,9432,10419,13407,1827,
被合并方在合并前实现净利润(万元),--,--,--,--,--,
少数股东损益(万元),-7,-13,-25,-17,--,
基本每股收益,0.55,0.43,0.47,0.61,0.08,
稀释每股收益,0.55,0.43,0.47,0.61,0.08,
