报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
营业总收入(万元),78786,47592,34530,10385,2655,
营业收入(万元),78786,47592,34530,10385,2655,
利息收入(万元),--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,
营业总成本(万元),61886,35445,24606,7947,2679,
营业成本(万元),47627,24354,16429,5510,1321,
利息支出(万元),--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,
研发费用(万元),3936,2964,1591,624,--,
退保金(万元),--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,
分保费用(万元),--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,
营业税金及附加(万元),524,291,512,101,52,
销售费用(万元),5429,3318,2974,262,254,
管理费用(万元),4039,2705,2843,684,941,
财务费用(万元),-343,1902,-375,114,-15,
资产减值损失(万元),675,-89,632,652,127,
公允价值变动收益(万元),--,--,--,--,--,
投资收益(万元),--,0,4,--,4,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,
期货损益(万元),--,--,--,--,--,
托管收益(万元),--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,
营业利润(万元),19867,15049,10129,2438,-20,
营业外收入(万元),542,321,2831,228,16,
营业外支出(万元),1,0,56,3,0,
非流动资产处置损失(万元),--,--,--,--,--,
利润总额(万元),20408,15371,12904,2664,-4,
所得税费用(万元),3365,2403,2201,371,-16,
未确认投资损失(万元),--,--,--,--,--,
净利润(万元),17043,12968,10703,2293,12,
归属于母公司所有者的净利润(万元),17093,13090,10703,2293,12,
被合并方在合并前实现净利润(万元),--,--,--,--,--,
少数股东损益(万元),-49,-121,0,--,--,
基本每股收益,4.26,3.36,2.79,--,--,
稀释每股收益,4.26,3.36,2.79,--,--,
