报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),151930,162449,198093,152634,117560,121034,102291,101439,85695,59840,57316,69265,
营业收入(万元),151930,162449,198093,152634,117560,121034,102291,101439,85695,59840,57316,69265,
利息收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业总成本(万元),278120,150156,168305,126026,104990,108442,91252,92220,77672,52660,50307,62135,
营业成本(万元),105636,112636,125566,97962,87022,90239,76544,77053,65366,43013,42686,53246,
利息支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,
研发费用(万元),15023,--,--,--,--,--,--,--,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业税金及附加(万元),1613,1557,1614,1046,733,577,525,394,216,315,378,449,
销售费用(万元),9714,9426,11668,7222,7979,9606,6411,7338,6436,4755,3308,3229,
管理费用(万元),10763,22348,24840,18468,10163,7873,8180,7232,4814,3944,3591,3116,
财务费用(万元),3457,2052,3078,-162,-908,-737,-828,-430,463,164,782,824,
资产减值损失(万元),131914,2137,1539,1489,0,884,419,633,377,468,-437,1272,
公允价值变动收益(万元),47,--,--,--,--,--,--,--,--,0,0,0,
投资收益(万元),6401,3238,3156,-4,104,--,--,--,--,0,0,19872,
对联营企业和合营企业的投资收益(万元),-384,-68,--,--,--,--,--,--,--,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业利润(万元),-113690,21982,32944,26604,12674,12593,11039,9219,8023,7180,7009,27003,
营业外收入(万元),766,51,2526,2726,1127,475,360,421,616,636,472,2952,
营业外支出(万元),164,92,114,3,117,1,93,236,106,34,51,457,
非流动资产处置损失(万元),--,--,76,1,96,1,32,73,73,18,39,444,
利润总额(万元),-113088,21940,35356,29327,13684,13066,11306,9403,8533,7782,7430,29498,
所得税费用(万元),3770,3291,4374,4417,1428,1939,1873,1426,1150,1206,1221,9280,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,0,
净利润(万元),-116858,18650,30982,24910,12256,11127,9433,7977,7382,6576,6209,20218,
归属于母公司所有者的净利润(万元),-116663,18729,30998,22773,12061,11186,9433,7977,7382,6576,6208,19884,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,0,0,0,
少数股东损益(万元),-195,-79,-16,2137,195,-58,--,--,--,0,0,334,
基本每股收益,-1.03,0.16,0.52,0.41,0.53,0.53,0.67,0.57,1.36,1.25,1.18,3.93,
稀释每股收益,-1.03,0.16,0.49,0.4,0.51,0.53,0.67,0.57,1.36,1.25,1.18,3.93,
