报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),109784,181049,116445,121848,103454,85745,105848,111376,52708,53141,46214,55723,60019,
营业收入(万元),106633,177759,113414,119444,101179,82880,103386,109386,50110,51317,44940,55128,59507,
利息收入(万元),1893,2122,1601,1360,718,679,632,558,362,221,299,179,74,
已赚保费(万元),--,--,--,--,--,--,--,--,--,0,0,1,13,
手续费及佣金收入(万元),1259,1168,1430,1044,1557,2186,1831,1433,2236,1603,974,415,425,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
营业总成本(万元),125575,199237,118099,126721,99876,80521,92362,104720,46519,47232,43549,52694,57505,
营业成本(万元),69749,154038,93130,100288,75654,59969,72739,78977,25159,31886,28211,36223,46733,
利息支出(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
提取保险合同准备金净额(万元),46,58,71,52,78,109,91,78,--,84,0,26,21,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,0,52,--,--,
营业税金及附加(万元),5273,7589,5457,6742,6486,6226,4583,8858,6152,4784,2435,3106,4371,
销售费用(万元),8726,4635,1641,1241,1392,582,435,245,294,307,178,1834,1168,
管理费用(万元),16933,16102,12095,12802,11740,11084,11527,9844,8634,8431,8150,7526,4590,
财务费用(万元),12781,15854,4783,4940,3946,2574,2697,6619,5336,2156,4867,2233,896,
资产减值损失(万元),12068,961,922,657,581,-22,289,98,819,-416,-345,1745,-275,
公允价值变动收益(万元),-4,-38,-66,117,--,--,--,--,--,0,0,--,--,
投资收益(万元),97277,98298,14090,28786,12324,14583,9036,20654,17154,10331,9578,17941,3962,
对联营企业和合营企业的投资收益(万元),3377,7973,8831,10971,--,12974,8427,--,--,0,0,5065,49,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
营业利润(万元),81823,82386,12369,24030,15902,19807,22523,27311,23343,16240,12243,20969,6477,
营业外收入(万元),583,868,3402,3840,3391,7899,2811,2281,2359,3084,10447,3875,2773,
营业外支出(万元),313,1523,104,8,93,27,3,20,18,37,450,10,233,
非流动资产处置损失(万元),--,--,5,2,87,6,3,5,12,20,292,6,1,
利润总额(万元),82093,81730,15667,27863,19199,27679,25331,29572,25684,19287,22239,24834,9017,
所得税费用(万元),23613,20689,4595,4524,2485,3837,3894,5083,3507,2915,3804,7181,-657,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
净利润(万元),58480,61041,11073,23339,16715,23842,21437,24489,22177,16372,18435,17653,9674,
归属于母公司所有者的净利润(万元),57198,64498,10223,22676,16971,22832,20802,23653,21309,15968,17326,17604,9541,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
少数股东损益(万元),1282,-3457,850,662,-256,1011,635,836,868,404,1109,49,134,
基本每股收益,0.85,1.15,0.18,0.4,0.3,0.41,0.37,0.42,0.38,0.29,0.31,0.31,0.17,
稀释每股收益,0.85,1.15,0.18,0.4,0.3,0.41,0.37,0.42,0.38,0.29,0.31,0.31,0.17,
