报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
营业总收入(万元),349260,306277,165007,89518,86705,74995,61722,47753,36705,24213,21620,19741,16030,13275,
营业收入(万元),349260,306277,165007,89518,86705,74995,61722,47753,36705,24213,21620,19741,16030,13275,
利息收入(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
营业总成本(万元),643712,251032,133286,82629,78471,67735,56232,43980,33237,20871,19560,16476,13886,11446,
营业成本(万元),302531,223197,113435,68104,66254,58009,47170,37097,28248,17387,16037,14429,12159,10217,
利息支出(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
研发费用(万元),4912,--,--,--,--,--,--,--,--,0,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
营业税金及附加(万元),1624,1761,1268,501,468,410,339,210,197,121,109,130,98,58,
销售费用(万元),10819,8132,6311,3958,3722,3011,2791,2133,1822,1142,1147,880,722,571,
管理费用(万元),11939,11683,10939,9392,7843,6164,5811,4659,3403,2690,2418,1041,854,581,
财务费用(万元),1488,145,-142,-214,-95,-6,-8,-184,-480,-528,-245,9,-6,-1,
资产减值损失(万元),310399,6113,1474,889,277,148,128,65,47,59,94,-13,59,20,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
投资收益(万元),613,2249,1111,1789,1489,592,--,--,--,0,--,0,0,0,
对联营企业和合营企业的投资收益(万元),-135,23,-17,--,--,--,--,--,--,0,--,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
营业利润(万元),-289660,61505,32832,8678,9723,7852,5490,3773,3468,3341,2060,3265,2145,1829,
营业外收入(万元),59,236,7223,1571,1641,1570,1306,883,1097,1000,906,711,452,110,
营业外支出(万元),424,660,629,378,83,120,80,66,58,43,142,33,27,15,
非流动资产处置损失(万元),--,--,396,100,13,82,--,5,23,2,--,3,7,0,
利润总额(万元),-290025,61081,39425,9872,11281,9302,6717,4591,4508,4298,2823,3942,2569,1924,
所得税费用(万元),-86,6169,1439,1231,1337,1260,837,514,473,385,296,51,217,58,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
净利润(万元),-289940,54912,37987,8641,9943,8042,5880,4077,4035,3913,2528,3891,2353,1866,
归属于母公司所有者的净利润(万元),-289702,54912,37869,8580,9905,8107,5765,4059,3988,3939,2528,3891,2353,1866,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
少数股东损益(万元),-237,--,118,61,39,-65,115,18,46,-25,--,0,0,0,
基本每股收益,-3.41,0.65,0.54,0.33,0.38,0.67,0.58,0.41,0.4,0.59,0.43,0.81,1.18,0.93,
稀释每股收益,-3.41,0.64,0.53,0.32,0.38,0.67,0.58,0.41,0.4,0.59,0.43,0.81,1.18,0.93,
