报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),1159013,965412,861039,895876,913129,706826,562122,
营业收入(万元),--,--,--,--,--,--,--,
利息收入(万元),1868503,1432367,1287197,1436339,1449638,1177748,959594,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),40633,53727,64643,48776,38786,24779,15476,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),1532,1420,1130,1378,1425,1793,1754,
营业总成本(万元),649783,501022,550092,564004,458847,325428,242806,
营业成本(万元),--,--,--,--,--,--,--,
利息支出(万元),901091,686064,536482,639810,612626,512933,420141,
手续费及佣金支出(万元),9807,14456,18154,16550,14828,12306,8238,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,4407,--,--,--,
营业税金及附加(万元),8076,7191,23172,60225,62853,48096,39440,
销售费用(万元),298648,272877,264930,248589,262659,215644,167488,
管理费用(万元),--,--,--,--,--,--,--,
财务费用(万元),--,--,--,--,--,--,--,
资产减值损失(万元),343059,220954,261991,250783,133336,61687,35878,
公允价值变动收益(万元),-348,871,-1500,943,1262,-1080,0,
投资收益(万元),155626,169364,62363,63206,48652,28749,13056,
对联营企业和合营企业的投资收益(万元),6832,8959,8326,6977,7060,3252,576,
汇兑收益(万元),2841,557,1842,1594,820,78,621,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),509231,464390,310946,331871,454282,381399,319316,
营业外收入(万元),761,1921,9092,26814,4240,3153,7583,
营业外支出(万元),1860,1341,1998,1783,936,315,599,
非流动资产处置损失(万元),--,--,--,--,--,--,--,
利润总额(万元),508131,464970,318040,356902,457586,384238,326300,
所得税费用(万元),42778,73688,59734,74784,102351,86949,72139,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),465353,391282,258306,282118,355235,297289,254161,
归属于母公司所有者的净利润(万元),464913,390858,257749,281619,354814,297115,254157,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,
少数股东损益(万元),440,424,558,499,421,173,4,
基本每股收益,1.3,1.2,0.79,0.87,1.09,0.91,0.78,
稀释每股收益,1.3,1.2,0.79,0.87,1.09,0.91,0.78,
