报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),219399,178744,158073,156803,137851,112440,77340,65091,53173,45952,40603,27405,
营业收入(万元),219399,178744,158073,156803,137851,112440,77340,65091,53173,45952,40603,27405,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),230156,176275,149726,149309,130819,105014,70815,58436,47682,41679,36851,24536,
营业成本(万元),190101,151729,131775,135726,120430,96470,63827,53131,43703,38350,33722,22676,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),5411,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1840,1109,791,308,217,244,229,174,108,101,119,72,
销售费用(万元),4838,5754,4788,3804,3046,2571,1301,972,647,668,551,394,
管理费用(万元),8131,9323,7526,5120,4047,3322,2978,2048,1858,1567,1204,888,
财务费用(万元),10024,7463,4143,3584,2930,2164,2326,2105,1362,1132,1143,638,
资产减值损失(万元),9811,896,703,767,150,243,154,5,4,-138,112,-133,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),181,181,927,123,164,130,85,11,12,38,26,21,
对联营企业和合营企业的投资收益(万元),157,124,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-7911,2831,9273,7617,7195,7557,6610,6666,5502,4310,3778,2890,
营业外收入(万元),120,438,204,251,159,144,331,42,257,403,135,8,
营业外支出(万元),74,56,153,8,16,24,0,0,21,6,20,--,
非流动资产处置损失(万元),--,--,--,--,6,--,--,--,0,--,--,--,
利润总额(万元),-7865,3212,9324,7860,7339,7677,6941,6708,5738,4707,3893,2898,
所得税费用(万元),1047,1195,1450,1352,1238,1267,1152,1098,863,654,892,418,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),-8912,2018,7874,6508,6101,6410,5789,5610,4876,4054,3000,2480,
归属于母公司所有者的净利润(万元),-10072,2508,7744,6324,5878,6187,5615,5371,4709,3922,2850,2311,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),1160,-491,130,184,223,223,174,239,167,132,150,169,
基本每股收益,-0.1,0.02,0.08,0.2,0.18,0.39,0.78,0.9,0.78,0.68,0.52,0.52,
稀释每股收益,-0.1,0.02,0.08,0.2,0.18,0.39,0.78,0.9,0.78,0.68,0.52,0.52,
