报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),82727,62137,67602,50892,30498,20666,19442,16391,12885,7612,
营业收入(万元),82727,62137,67602,50892,30498,20666,19442,16391,12885,7612,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),87816,93507,60629,44094,25219,15189,14152,11851,9239,4908,
营业成本(万元),55639,39666,35873,27354,16969,9964,8887,7273,5722,2918,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),6954,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),818,760,731,334,127,271,328,240,173,139,
销售费用(万元),9766,11390,8554,5697,3562,2280,2550,2102,1719,788,
管理费用(万元),7954,12678,12488,8919,4003,2462,2447,2303,1705,956,
财务费用(万元),1161,722,285,481,-91,-97,-141,-82,-208,73,
资产减值损失(万元),5524,28291,2699,1310,649,310,81,15,128,35,
公允价值变动收益(万元),--,11099,--,--,--,--,--,--,--,--,
投资收益(万元),6506,-947,71,-12,29,--,--,--,--,50,
对联营企业和合营企业的投资收益(万元),-218,-742,-231,-12,-23,--,--,--,--,50,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),3221,-20189,7044,6786,5308,5477,5290,4540,3646,2754,
营业外收入(万元),8,766,1615,1554,788,794,1050,754,309,332,
营业外支出(万元),1143,15,8,54,9,4,3,4,9,9,
非流动资产处置损失(万元),--,--,2,1,9,4,3,1,9,2,
利润总额(万元),2086,-19439,8651,8286,6087,6267,6338,5289,3946,3078,
所得税费用(万元),-1427,1931,1115,593,714,768,847,746,589,354,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),3513,-21370,7536,7694,5373,5499,5491,4543,3357,2724,
归属于母公司所有者的净利润(万元),4779,-16550,4574,5336,4531,5499,5491,4525,3308,2724,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-1266,-4820,2962,2357,842,--,0,18,49,0,
基本每股收益,0.09,-0.3,0.08,0.21,0.37,1.1,1.1,0.9,0.79,--,
稀释每股收益,0.09,-0.3,0.08,0.21,0.37,1.1,1.1,0.9,0.79,--,
