报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),113827,93520,59146,40479,37547,42865,
营业收入(万元),113827,93520,59146,40479,37547,42865,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),84853,66268,42970,34585,33282,33040,
营业成本(万元),59587,49605,32663,24223,22409,22404,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),5996,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),1352,873,636,710,656,1578,
销售费用(万元),2569,1946,1743,1404,1179,1253,
管理费用(万元),7721,10000,7942,6022,6795,6664,
财务费用(万元),520,628,225,255,417,438,
资产减值损失(万元),7109,3216,-240,1972,1826,703,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),748,-159,53,58,61,-349,
对联营企业和合营企业的投资收益(万元),-280,-159,53,12,6,-153,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),32814,27377,16229,5952,4327,9476,
营业外收入(万元),2148,4,28,44,243,4317,
营业外支出(万元),7,29,48,4,51,96,
非流动资产处置损失(万元),--,--,47,3,0,94,
利润总额(万元),34954,27352,16209,5992,4518,13697,
所得税费用(万元),4774,4326,3238,997,798,2265,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),30180,23026,12972,4995,3720,11432,
归属于母公司所有者的净利润(万元),30163,23026,12972,4995,3720,11432,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),17,--,--,--,--,--,
基本每股收益,2.32,4.26,2.4,1.06,0.83,2.54,
稀释每股收益,2.32,4.26,2.4,1.06,0.83,2.54,
