报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),97880,79553,73187,71403,30595,31543,29191,33129,26586,22316,
营业收入(万元),97880,79553,73187,71403,30595,31543,29191,33129,26586,22316,
利息收入(万元),--,--,--,--,--,0,--,--,--,--,
已赚保费(万元),--,--,--,--,--,0,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,0,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),80718,65132,60625,60600,26283,26617,25186,27889,21889,17586,
营业成本(万元),54411,46321,43908,43108,21559,22202,20922,23459,18332,15399,
利息支出(万元),--,--,--,--,--,0,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,0,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),5102,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,0,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,0,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,0,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,0,--,--,--,--,
分保费用(万元),--,--,--,--,--,0,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1156,973,789,491,189,155,197,157,38,13,
销售费用(万元),8902,5643,5477,5873,1380,1169,1122,1002,792,569,
管理费用(万元),11179,11941,11333,11613,3719,3698,2992,2688,2220,1521,
财务费用(万元),-699,-200,-1278,-642,-619,-783,-97,501,424,89,
资产减值损失(万元),667,454,395,156,55,175,50,81,83,-5,
公允价值变动收益(万元),350,-367,83,47,--,--,--,--,--,--,
投资收益(万元),-690,244,237,83,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,244,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),18037,15067,12883,10933,4311,4926,4005,5240,4697,4731,
营业外收入(万元),134,47,860,673,93,308,126,516,461,74,
营业外支出(万元),157,37,65,38,35,30,3,1,2,296,
非流动资产处置损失(万元),--,--,35,15,28,29,3,1,--,161,
利润总额(万元),18015,15077,13678,11567,4370,5204,4128,5755,5156,4509,
所得税费用(万元),3072,1948,2255,2089,609,745,609,848,819,673,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),14943,13129,11423,9479,3761,4459,3519,4907,4337,3836,
归属于母公司所有者的净利润(万元),14777,13032,11367,9476,3761,4459,3519,4907,4337,3836,
被合并方在合并前实现净利润(万元),--,--,--,2129,--,0,--,--,--,--,
少数股东损益(万元),166,97,56,3,--,0,--,--,--,--,
基本每股收益,0.29,0.26,0.22,0.37,0.2,0.48,0.45,0.71,0.63,0.56,
稀释每股收益,0.29,0.26,0.22,0.37,0.2,0.48,0.45,0.71,0.63,0.56,
