报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),479435,403124,316326,336008,401882,376950,480354,562483,370016,234556,
营业收入(万元),479435,403124,316326,336008,401882,376950,480354,562483,370016,234556,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),446140,368011,291359,314547,373395,350703,454209,535701,343545,211966,
营业成本(万元),407744,339204,277497,302506,357963,336835,441147,516821,332343,204813,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),15708,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),5489,3102,1933,1152,2513,2091,959,1621,552,563,
销售费用(万元),4462,4254,3461,3380,3349,3110,2761,2878,1868,2248,
管理费用(万元),7721,20945,8962,6894,6258,5302,4471,4382,3377,2696,
财务费用(万元),1663,218,-689,55,3216,2999,4782,9689,5252,1776,
资产减值损失(万元),3354,287,194,560,96,366,89,309,153,-129,
公允价值变动收益(万元),-24,107,19,-57,--,--,--,--,--,--,
投资收益(万元),-1449,2802,2639,900,446,410,309,410,279,-14,
对联营企业和合营企业的投资收益(万元),661,1433,846,26,446,410,309,389,279,-14,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),44999,41281,27624,22305,28933,26656,26454,27192,26750,22575,
营业外收入(万元),0,6,2349,4678,3224,1085,844,793,1444,1209,
营业外支出(万元),362,553,452,566,769,647,759,967,486,198,
非流动资产处置损失(万元),--,--,24,2,59,--,37,62,1,--,
利润总额(万元),44637,40734,29522,26417,31389,27094,26539,27018,27708,23586,
所得税费用(万元),6011,5592,4161,4257,4975,3921,3933,3851,3909,3450,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),38625,35142,25360,22160,26414,23173,22606,23167,23799,20136,
归属于母公司所有者的净利润(万元),38730,35166,25360,22160,26414,23173,22606,23167,23799,20136,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-104,-24,--,--,--,--,--,--,--,--,
基本每股收益,1.08,0.98,0.7,1.24,1.76,1.54,1.51,1.54,1.59,1.34,
稀释每股收益,1.08,0.98,0.7,1.24,1.76,1.54,1.51,1.54,1.59,1.34,
