报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),389122,363635,323650,312715,285760,274962,275763,251804,179579,108408,
营业收入(万元),389122,363635,323650,312715,285760,274962,275763,251804,179579,108408,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),391412,350034,305770,295629,267956,263784,268307,233206,163197,97764,
营业成本(万元),218277,202518,175723,167280,149717,145101,145891,137419,98453,62035,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),3354,3427,3534,2350,1923,1905,1858,1452,776,315,
销售费用(万元),127979,110625,98307,97439,88921,87125,89703,70877,40565,24087,
管理费用(万元),43081,33874,28379,28291,27106,27096,30375,23485,23361,10894,
财务费用(万元),-584,-735,-160,104,-84,254,448,-204,94,111,
资产减值损失(万元),-695,327,-13,165,373,2302,31,178,-52,322,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,
投资收益(万元),2669,1870,370,476,441,231,--,107,30,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2862,16156,18250,17562,18246,11410,7455,18705,16412,10644,
营业外收入(万元),2357,695,1415,959,952,1127,1632,1220,474,100,
营业外支出(万元),490,1202,136,205,154,89,570,191,84,113,
非流动资产处置损失(万元),--,--,6,3,9,22,331,43,--,--,
利润总额(万元),4730,15650,19529,18315,19044,12448,8518,19734,16801,10631,
所得税费用(万元),3719,5513,6118,5157,5468,2661,5418,7358,6442,3105,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),1011,10137,13411,13159,13576,9786,3100,12376,10359,7526,
归属于母公司所有者的净利润(万元),1011,10137,13411,13159,13576,9786,3100,12376,10359,7526,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.03,0.42,0.69,0.73,0.75,0.54,0.17,0.83,0.78,0.59,
稀释每股收益,0.03,0.42,0.69,0.73,0.75,0.54,0.17,0.83,0.78,0.59,
