报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),169319,182951,153892,114340,101061,99605,94123,78541,
营业收入(万元),169319,182951,153892,114340,101061,99605,94123,78541,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),169128,177092,148169,109718,96940,95441,89616,74189,
营业成本(万元),152420,163916,137490,100763,89139,87373,83060,68211,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),3037,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),149,115,94,79,-6,128,65,106,
销售费用(万元),4817,4806,4879,3675,3178,3258,2696,2542,
管理费用(万元),3293,6175,4651,4532,4182,4071,3263,2873,
财务费用(万元),1873,1288,-6,251,117,141,210,378,
资产减值损失(万元),3538,792,1060,418,330,470,322,79,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,
投资收益(万元),1682,279,211,62,72,--,--,--,
对联营企业和合营企业的投资收益(万元),1682,356,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),2038,6365,5934,4684,4193,4163,4507,4352,
营业外收入(万元),2,--,204,323,286,479,565,225,
营业外支出(万元),63,5,5,12,2,2,10,7,
非流动资产处置损失(万元),--,--,5,1,1,--,5,--,
利润总额(万元),1976,6360,6132,4995,4477,4640,5061,4570,
所得税费用(万元),356,891,1186,877,632,621,680,684,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),1621,5469,4946,4119,3845,4020,4381,3885,
归属于母公司所有者的净利润(万元),1578,5441,4931,4120,3831,3988,4361,3859,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,
少数股东损益(万元),43,28,15,-2,14,32,20,26,
基本每股收益,0.05,0.18,0.41,0.46,0.43,0.44,0.48,--,
稀释每股收益,0.05,0.18,0.41,0.46,0.43,0.44,0.48,--,
