报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
营业总收入(万元),767737,647236,651919,629478,662077,788962,950955,994506,750048,521752,447368,315652,198369,91682,
营业收入(万元),767737,647236,651919,629478,662077,788962,950955,994506,750048,521752,447368,315652,198369,91682,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,
营业总成本(万元),770329,682145,693381,644472,646648,736776,860438,849107,653764,465586,364039,272792,189276,90806,
营业成本(万元),424857,340118,366792,352413,362986,436832,527280,555226,409454,289460,243406,193048,142427,76612,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,
研发费用(万元),15555,--,--,--,--,--,--,--,--,--,0,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,
营业税金及附加(万元),4337,4438,4664,5060,5796,6187,6238,5507,3379,2765,2147,1439,552,78,
销售费用(万元),271060,258065,244598,219449,216613,248123,277217,230513,198870,145056,94367,60289,30432,7022,
管理费用(万元),15167,27684,33304,32235,22715,26109,26510,34091,32472,21666,18935,15497,14826,6564,
财务费用(万元),8054,6497,11407,11658,12917,11252,16793,20661,8801,5287,4767,2246,1033,531,
资产减值损失(万元),31299,45343,32615,23657,25621,8275,6400,3109,788,1352,418,273,6,0,
公允价值变动收益(万元),--,--,--,--,--,--,0,--,--,--,0,--,--,--,
投资收益(万元),4833,3865,57150,-64,2396,-413,-1093,-839,--,--,0,--,--,--,
对联营企业和合营企业的投资收益(万元),4833,3865,2128,-64,2396,-413,-1093,890,--,--,0,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,
营业利润(万元),5479,-30555,15688,-15058,17825,51772,89425,144560,96284,56166,83329,42859,9093,876,
营业外收入(万元),851,1202,4459,3097,10604,5527,22771,15914,10450,8338,1742,920,541,9,
营业外支出(万元),1452,527,3813,1279,3801,8557,1849,2867,3353,1221,953,527,405,10,
非流动资产处置损失(万元),--,--,814,570,2619,7496,1400,13,--,--,79,--,--,--,
利润总额(万元),4878,-29880,16335,-13240,24628,48742,110347,157606,103381,63282,84117,43252,9230,875,
所得税费用(万元),842,600,12719,29952,10064,8194,25389,37006,27596,2860,25378,6887,2454,141,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,
净利润(万元),4036,-30480,3616,-43192,14564,40548,84958,120601,75785,60423,58740,36365,6776,734,
归属于母公司所有者的净利润(万元),4036,-30480,3616,-43192,14564,40548,84958,120601,75785,60423,58752,36399,6784,734,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,0,-12,-34,-8,0,
基本每股收益,0.02,-0.12,0.01,-0.17,0.14,0.4,0.85,1.2,0.75,0.6,0.94,0.61,0.14,0.03,
稀释每股收益,0.02,-0.12,0.01,-0.17,0.14,0.4,0.85,1.2,0.75,--,0,--,--,--,
