报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),414570,317300,269171,259881,244209,224253,193014,139642,
营业收入(万元),414570,317300,269171,259881,244209,224253,193014,139642,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),390919,297435,249414,241991,225935,206492,176429,127952,
营业成本(万元),354134,270823,225667,215352,202387,186301,160875,116209,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),1195,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),2683,3114,3880,8810,8181,7792,7315,5223,
销售费用(万元),3930,3251,2629,2459,2489,2263,1857,1283,
管理费用(万元),9902,9666,7866,7455,7263,6308,4420,2894,
财务费用(万元),7204,4317,2983,2983,2529,1528,514,500,
资产减值损失(万元),11870,6265,6389,4933,3087,2301,1447,1842,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,
投资收益(万元),1345,399,--,--,--,--,110,80,
对联营企业和合营企业的投资收益(万元),759,249,--,--,--,--,16,-21,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),25247,20564,19757,17890,18274,17761,16696,11770,
营业外收入(万元),17,57,399,1189,124,70,171,53,
营业外支出(万元),715,393,478,4,277,285,529,88,
非流动资产处置损失(万元),--,--,13,--,--,--,1,--,
利润总额(万元),24549,20228,19678,19075,18121,17546,16338,11736,
所得税费用(万元),8041,4206,4106,3713,5409,5036,4568,3387,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),16508,16022,15572,15362,12711,12511,11770,8348,
归属于母公司所有者的净利润(万元),16709,16075,15618,15381,12726,12530,11784,8377,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,
少数股东损益(万元),-201,-53,-46,-19,-15,-19,-14,-29,
基本每股收益,0.28,0.27,0.68,0.68,0.57,0.56,0.54,--,
稀释每股收益,0.28,0.27,0.68,0.68,0.57,0.56,0.54,--,
