报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),48943,46068,42179,42293,40859,31819,
营业收入(万元),48943,46068,42179,42293,40859,31819,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),34498,33199,31852,34401,33547,27058,
营业成本(万元),18548,16743,14733,14311,13931,10856,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),779,771,1208,2282,2381,1423,
销售费用(万元),7172,6541,5686,6187,5982,5080,
管理费用(万元),7342,7335,7378,7533,7530,6455,
财务费用(万元),612,1762,2849,4086,3860,3084,
资产减值损失(万元),46,47,-2,3,-137,160,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),641,15,76,18,22,108,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),15834,13137,10403,7910,7334,4869,
营业外收入(万元),10,18,235,435,1113,624,
营业外支出(万元),91,139,99,108,82,104,
非流动资产处置损失(万元),--,--,--,28,--,8,
利润总额(万元),15753,13015,10539,8237,8365,5389,
所得税费用(万元),3949,3254,2514,1966,1977,1732,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),11804,9761,8025,6271,6388,3657,
归属于母公司所有者的净利润(万元),10321,8447,6929,5403,5693,3075,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),1483,1314,1096,867,695,581,
基本每股收益,1.29,1.3,1.15,0.9,0.95,0.51,
稀释每股收益,1.29,1.3,1.15,0.9,0.95,0.51,
