报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),961488,1088437,854166,398699,164338,109735,81035,58932,48309,26150,21211,17894,
营业收入(万元),961488,1088437,854166,398699,164338,109735,81035,58932,48309,26150,21211,17894,
利息收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业总成本(万元),906278,1031626,817136,373394,147795,80386,59252,41814,35323,19437,16074,13750,
营业成本(万元),816639,979776,774943,349335,125587,68309,49452,36298,29652,16329,13550,12025,
利息支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,
研发费用(万元),9769,--,--,--,--,--,--,--,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业税金及附加(万元),2851,3946,3343,1546,676,201,110,116,23,0,0,0,
销售费用(万元),9589,7869,7203,5337,3517,1722,1356,1002,948,630,692,585,
管理费用(万元),19593,24571,19716,13942,12504,7874,7278,5055,4072,1933,1263,652,
财务费用(万元),14025,8044,6305,1582,3257,1133,581,-968,415,428,508,474,
资产减值损失(万元),33812,7419,5627,1652,2255,1146,476,312,212,117,61,14,
公允价值变动收益(万元),24172,-395,57,--,--,--,--,--,--,0,0,0,
投资收益(万元),2420,5334,996,1281,--,659,-503,-89,--,-93,0,0,
对联营企业和合营企业的投资收益(万元),839,4742,-241,--,--,659,-566,--,--,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业利润(万元),83928,63151,38082,26586,16543,30008,21279,17029,12987,6621,5137,4145,
营业外收入(万元),3365,3330,3241,2829,3011,899,2715,780,777,413,78,256,
营业外支出(万元),129,1007,129,64,546,1,3,26,37,5,10,6,
非流动资产处置损失(万元),--,--,11,17,18,1,0,--,37,2,8,6,
利润总额(万元),87164,65473,41194,29351,19008,30906,23991,17783,13727,7029,5205,4394,
所得税费用(万元),14586,10676,5756,5296,2519,4553,3635,2530,2012,974,577,427,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,0,
净利润(万元),72578,54797,35437,24054,16489,26353,20356,15253,11715,6055,4628,3968,
归属于母公司所有者的净利润(万元),71202,54440,34710,23771,16569,26353,20356,15253,11715,6055,4628,3968,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,0,0,0,
少数股东损益(万元),1376,357,728,283,-80,--,--,--,--,0,0,0,
基本每股收益,0.31,0.24,0.3,0.21,0.32,0.54,0.62,0.61,1.04,0.64,0.5,0.5,
稀释每股收益,0.31,0.24,0.3,0.21,0.32,0.54,0.62,0.61,1.04,0.64,0.5,0.5,
