报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),256631,231214,183481,162088,153238,142859,148879,146690,
营业收入(万元),256631,231214,183481,162088,153238,142859,148879,146690,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),233005,206509,164070,146846,138113,131553,139011,134328,
营业成本(万元),210028,185639,145880,130792,123023,116652,125245,121665,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),7221,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),941,925,891,795,644,690,416,462,
销售费用(万元),4255,3818,3581,3200,2901,2851,2488,2337,
管理费用(万元),9557,15064,12858,11462,9282,9293,8614,8272,
财务费用(万元),514,805,413,519,1822,1878,2007,1083,
资产减值损失(万元),490,259,447,78,442,190,241,509,
公允价值变动收益(万元),-317,-28,415,-117,-654,338,-15,-185,
投资收益(万元),-264,-86,-147,214,-86,101,-18,661,
对联营企业和合营企业的投资收益(万元),7,3,2,7,3,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),23234,25081,19680,15338,14384,11745,9836,12838,
营业外收入(万元),108,125,354,919,278,727,198,429,
营业外支出(万元),53,49,321,221,365,375,348,527,
非流动资产处置损失(万元),--,--,144,10,17,92,56,255,
利润总额(万元),23289,25158,19713,16036,14297,12096,9686,12741,
所得税费用(万元),3228,4151,3237,2278,2412,1973,1646,2625,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),20061,21006,16477,13758,11885,10123,8040,10115,
归属于母公司所有者的净利润(万元),19935,20744,15917,13210,11362,9676,7754,9818,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,
少数股东损益(万元),126,262,559,547,522,447,286,297,
基本每股收益,0.51,0.59,0.5,0.83,1.42,1.21,0.97,1.23,
稀释每股收益,0.51,0.59,0.5,0.82,1.42,1.21,0.97,1.23,
