报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),35447,34175,28796,23999,29607,30343,30571,31697,27220,18819,
营业收入(万元),35447,34175,28796,23999,29607,30343,30571,31697,27220,18819,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),34643,34109,28406,29126,27817,27265,26464,26992,23381,16582,
营业成本(万元),26271,25569,21349,18777,21256,20489,19179,19699,17005,12457,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),1448,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),366,390,332,127,210,251,4,45,34,18,
销售费用(万元),2549,2404,1945,2219,1453,1321,1537,1622,1283,988,
管理费用(万元),3186,4286,3996,4604,3344,3376,4352,4301,3716,2391,
财务费用(万元),459,1049,469,1309,1449,1683,1172,1272,1163,565,
资产减值损失(万元),365,411,316,2091,105,145,221,53,180,162,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,-3,3,
投资收益(万元),7,28,30,15,19,26,31,22,25,19,
对联营企业和合营企业的投资收益(万元),7,12,13,15,19,26,31,22,20,1,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),1220,1025,419,-5112,1809,3104,4138,4727,3861,2258,
营业外收入(万元),1,25,547,125,446,1120,496,482,299,471,
营业外支出(万元),108,111,22,66,35,173,1,27,72,6,
非流动资产处置损失(万元),--,--,18,29,22,3,--,1,52,3,
利润总额(万元),1112,939,945,-5054,2220,4050,4633,5182,4089,2723,
所得税费用(万元),86,43,117,258,357,665,687,838,681,384,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),1027,896,828,-5312,1862,3385,3946,4344,3407,2339,
归属于母公司所有者的净利润(万元),1027,896,828,-5312,1862,3385,3946,4344,3407,2339,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.11,0.1,0.09,-0.58,0.21,0.49,0.57,0.63,0.49,0.34,
稀释每股收益,0.11,0.1,0.09,-0.58,0.21,0.49,0.57,0.63,0.49,0.34,
