报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),23934,28350,28178,34733,35986,43043,34327,
营业收入(万元),23934,28350,28178,34733,35986,43043,34327,
利息收入(万元),--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,
营业总成本(万元),23236,24501,23883,30952,33207,39424,31837,
营业成本(万元),20026,20310,19352,25427,27446,32888,26679,
利息支出(万元),--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),753,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,
营业税金及附加(万元),272,426,385,299,238,83,42,
销售费用(万元),889,1101,1267,1681,1525,1772,1468,
管理费用(万元),1117,2512,2657,3017,2974,3419,2758,
财务费用(万元),81,125,224,555,916,1234,933,
资产减值损失(万元),98,26,-2,-27,109,28,-42,
公允价值变动收益(万元),--,--,--,--,--,--,--,
投资收益(万元),648,--,--,1288,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),1448,3935,4295,5069,2779,3619,2490,
营业外收入(万元),1797,759,146,1795,300,192,263,
营业外支出(万元),9,23,51,90,5,14,13,
非流动资产处置损失(万元),--,--,23,35,0,2,-3,
利润总额(万元),3236,4671,4390,6774,3074,3797,2740,
所得税费用(万元),423,661,613,774,380,626,646,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),2813,4010,3777,6000,2694,3171,2094,
归属于母公司所有者的净利润(万元),2813,4010,3777,6000,2694,3171,2094,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,
基本每股收益,0.42,0.7,0.76,1.2,0.54,0.63,0.42,
稀释每股收益,0.42,0.7,0.76,1.2,0.54,0.63,0.42,
