报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),1015038,1090851,806615,811994,953288,923572,1015443,717516,505672,313923,186931,114072,112257,
营业收入(万元),1015038,1090851,806615,811994,953288,923572,1015443,717516,505672,313923,186931,114072,112257,
利息收入(万元),--,--,--,--,--,--,--,--,0,--,0,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,0,--,0,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,0,--,0,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,0,--,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,0,--,0,--,--,
营业总成本(万元),875677,939575,661064,703088,852216,831205,932572,666166,460310,290414,173895,103026,101297,
营业成本(万元),819348,805540,630977,641607,787065,762326,869704,625751,419782,281575,164820,100735,92325,
利息支出(万元),--,--,--,--,--,--,--,--,0,--,0,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,0,--,0,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,0,--,0,--,--,
研发费用(万元),5212,--,--,--,--,--,--,--,0,--,0,--,--,
退保金(万元),--,--,--,--,--,--,--,--,0,--,0,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,0,--,0,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,0,--,0,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,0,--,0,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,0,--,0,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,0,--,0,--,--,
营业税金及附加(万元),1090,1267,798,733,659,713,830,1025,482,95,104,--,--,
销售费用(万元),32466,32945,30706,25397,34727,29071,27015,22658,15123,7913,5670,4281,4904,
管理费用(万元),33457,36870,32642,30971,29510,32212,27471,15029,12592,6368,5860,3325,3256,
财务费用(万元),-14851,44632,-34890,-35856,-17007,-1916,-7062,2486,-2650,-3224,-2066,-4274,100,
资产减值损失(万元),-1047,18322,830,40236,17263,8800,14614,-783,14980,-2312,-493,-1041,712,
公允价值变动收益(万元),--,--,--,--,--,-145,16,--,-1401,341,712,476,38,
投资收益(万元),273,1390,-558,149,-5408,-3533,2724,6320,2364,274,740,10,10,
对联营企业和合营企业的投资收益(万元),-85,667,487,-233,-319,-5139,1207,--,0,--,0,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,0,--,2348,967,-439,
期货损益(万元),--,--,--,--,--,--,--,--,0,--,0,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,0,--,0,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,0,--,0,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,0,--,0,--,--,
营业利润(万元),138277,152016,144994,109055,95664,88688,85610,57669,46324,24124,16837,12499,10570,
营业外收入(万元),458,914,567,341,1179,445,413,102,135,174,3,--,20,
营业外支出(万元),782,2148,1373,359,28,3116,676,75,111,111,180,--,24,
非流动资产处置损失(万元),--,--,251,326,5,2881,118,5,0,--,0,--,--,
利润总额(万元),137954,150781,144188,109038,96815,86018,85347,57697,46349,24188,16660,12499,10566,
所得税费用(万元),20076,14600,21028,10406,19503,15146,17716,10751,9714,3175,2298,1354,1806,
未确认投资损失(万元),--,--,--,--,--,--,--,--,0,--,0,--,--,
净利润(万元),117878,136180,123160,98632,77313,70871,67631,46946,36635,21012,14362,11145,8760,
归属于母公司所有者的净利润(万元),120035,148407,127961,105087,86677,71848,63497,46313,36357,21012,14362,11145,8760,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,7036,--,--,--,--,
少数股东损益(万元),-2157,-12227,-4801,-6455,-9365,-977,4134,633,278,--,0,--,--,
基本每股收益,1.08,1.33,1.38,1.36,1.13,1.13,1.11,1.05,1.07,1.11,0.76,0.59,0.55,
稀释每股收益,1.08,1.33,1.38,1.36,1.13,1.13,1.11,1.05,1.07,1.11,0.76,0.59,0.55,
