报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),196050,184294,282443,190801,221159,229886,183790,178469,130698,111152,74670,43232,
营业收入(万元),196050,184294,282443,190801,221159,229886,183790,178469,130698,111152,74670,43232,
利息收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业总成本(万元),195408,174401,264356,230750,207462,218259,172909,154209,108651,93810,63186,36055,
营业成本(万元),150930,133821,217656,179279,172189,184537,150063,136724,96420,82568,55765,32576,
利息支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,
研发费用(万元),15492,--,--,--,--,--,--,--,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业税金及附加(万元),1886,2125,2344,1257,1523,1140,570,679,353,75,2,14,
销售费用(万元),5877,5414,6248,6101,5895,5567,4403,4345,5197,3112,1541,1111,
管理费用(万元),14744,27724,33517,30198,29369,23458,19472,14494,7481,6226,5705,2160,
财务费用(万元),1197,3126,996,-2517,-1071,-813,-1977,-2634,-997,1628,22,116,
资产减值损失(万元),5283,2191,3596,16433,-442,4370,378,601,196,201,151,78,
公允价值变动收益(万元),-717,2206,-592,-2070,414,378,241,224,95,764,-1396,476,
投资收益(万元),2030,842,426,414,298,--,--,--,--,0,0,0,
对联营企业和合营企业的投资收益(万元),1707,-280,-749,-15,--,--,--,--,--,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业利润(万元),4294,14506,17920,-41605,14409,12005,11122,24484,22143,18106,10089,7653,
营业外收入(万元),9162,3115,1980,849,2342,1075,648,203,2425,378,13,26,
营业外支出(万元),592,204,1062,36,73,39,63,74,30,56,29,112,
非流动资产处置损失(万元),--,--,59,24,53,10,13,13,28,0,0,0,
利润总额(万元),12865,17417,18838,-40792,16677,13040,11707,24613,24538,18429,10072,7567,
所得税费用(万元),3800,4320,4773,2260,2007,4116,3354,4665,6158,2589,1135,75,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,0,
净利润(万元),9065,13096,14065,-43052,14671,8924,8353,19947,18380,15840,8937,7491,
归属于母公司所有者的净利润(万元),6548,8507,8384,-46046,10349,10089,9219,19940,18380,14960,8415,7518,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,0,0,0,
少数股东损益(万元),2517,4589,5681,2995,4322,-1164,-867,8,--,880,523,-27,
基本每股收益,0.1,0.13,0.2,-1.21,0.29,0.28,0.26,0.55,1.13,1,0.56,0.5,
稀释每股收益,0.1,0.13,0.2,-1.21,0.29,0.28,0.26,0.55,1.13,1,0.56,0.5,
