报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),101686,71245,59315,76337,90709,98209,78037,92131,77646,75518,85874,79623,78480,
营业收入(万元),101686,71245,59315,76337,90709,98209,78037,92131,77646,75518,85874,79623,78480,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),110923,85363,70561,81878,95522,111307,81668,94307,78911,77119,88770,79711,79761,
营业成本(万元),96496,71263,56760,70191,83239,91676,73997,84530,72686,70796,78530,72586,73905,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),515,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),757,590,1002,307,274,360,216,618,169,145,147,134,84,
销售费用(万元),2600,2891,2988,3228,3459,4775,2613,2920,2293,2735,3121,2780,1957,
管理费用(万元),5590,5882,5722,5926,7339,8050,4157,4471,3517,2884,3386,2614,2997,
财务费用(万元),255,-272,-237,-833,-538,1196,317,1295,352,26,2546,1115,865,
资产减值损失(万元),4710,5009,4327,3059,1749,5250,369,473,-106,533,1040,483,-48,
公允价值变动收益(万元),0,-2,2,--,--,--,--,--,--,6,-607,579,22,
投资收益(万元),9683,200,2973,1453,224,24184,206,333,707,953,1598,1323,2358,
对联营企业和合营企业的投资收益(万元),18,15,113,143,56,84,73,--,83,40,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2422,-11275,-8272,-4089,-4589,11086,-3425,-1843,-559,-642,-1904,1814,1099,
营业外收入(万元),30,29,9708,5172,1553,1344,4266,3192,1732,1657,2030,618,15,
营业外支出(万元),155,291,1280,18,42,706,7,46,88,19,4,71,4,
非流动资产处置损失(万元),--,--,1276,1,2,58,6,1,--,5,--,--,--,
利润总额(万元),2297,-11538,156,1066,-3079,11724,833,1302,1085,997,121,2361,1111,
所得税费用(万元),919,182,947,844,222,3479,527,837,781,623,-776,905,830,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),1377,-11720,-791,221,-3301,8245,307,465,305,374,898,1456,281,
归属于母公司所有者的净利润(万元),2761,-8657,948,936,-3168,7081,419,429,362,556,1020,1468,266,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-1383,-3063,-1739,-715,-133,1164,-112,36,-57,-182,-122,-11,15,
基本每股收益,0.07,-0.22,0.02,0.02,-0.08,0.18,0.01,0.01,0.01,0.01,0.03,0.04,0.01,
稀释每股收益,0.07,-0.22,0.02,0.02,-0.08,0.18,0.01,0.01,0.01,0.01,0.03,0.04,0.01,
