报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),141169,131356,105924,118173,152190,142802,
营业收入(万元),141169,131356,105924,118173,152190,142802,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),133454,123927,99411,108206,143552,135298,
营业成本(万元),125661,115920,90169,98866,134406,126360,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),1882,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),478,344,308,420,338,192,
销售费用(万元),1453,1504,1518,1345,1906,1552,
管理费用(万元),3235,4566,4077,4134,3997,3915,
财务费用(万元),1428,1713,2202,3144,2765,2735,
资产减值损失(万元),-682,-121,1137,296,140,544,
公允价值变动收益(万元),--,-411,838,-428,-135,105,
投资收益(万元),712,519,-87,-2522,-1324,-1909,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),-29,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),8581,7762,7265,7017,7180,5700,
营业外收入(万元),0,13,1498,119,112,450,
营业外支出(万元),33,62,1397,276,566,604,
非流动资产处置损失(万元),--,--,44,165,--,32,
利润总额(万元),8548,7713,7366,6859,6725,5546,
所得税费用(万元),1914,1589,1880,1417,716,698,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),6634,6123,5485,5442,6009,4848,
归属于母公司所有者的净利润(万元),6634,6123,5485,5335,5596,4334,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),--,--,--,107,413,514,
基本每股收益,0.32,0.46,0.46,0.45,--,--,
稀释每股收益,0.32,0.46,0.46,0.45,--,--,
