报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),51345,41114,34392,33576,35240,33893,25812,
营业收入(万元),51345,41114,34392,33576,35240,33893,25812,
利息收入(万元),--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,
营业总成本(万元),50442,37749,28694,28085,29889,29660,23212,
营业成本(万元),35285,28182,22688,22711,23880,24348,19380,
利息支出(万元),--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),3027,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,
营业税金及附加(万元),371,499,351,285,237,228,144,
销售费用(万元),3191,2566,2267,2063,2568,2033,1368,
管理费用(万元),6621,5714,3236,3039,3200,3005,2342,
财务费用(万元),1594,234,-7,-52,-35,-28,-23,
资产减值损失(万元),354,553,158,39,38,74,2,
公允价值变动收益(万元),--,--,--,--,--,--,--,
投资收益(万元),16,9,--,--,-67,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),2416,4359,5699,5491,5284,4233,2600,
营业外收入(万元),75,139,840,318,219,158,152,
营业外支出(万元),26,56,128,3,10,20,4,
非流动资产处置损失(万元),--,--,8,--,10,4,--,
利润总额(万元),2466,4441,6410,5805,5493,4372,2749,
所得税费用(万元),-310,472,949,878,762,665,411,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),2776,3970,5461,4927,4731,3707,2337,
归属于母公司所有者的净利润(万元),996,3353,5281,4773,4442,3601,2295,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,
少数股东损益(万元),1780,617,180,154,289,106,42,
基本每股收益,0.04,0.31,0.59,0.53,0.49,--,--,
稀释每股收益,0.04,0.31,0.59,0.53,0.49,--,--,
