报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),1445076,965322,488939,402926,435333,358527,353346,330249,236961,145315,177674,
营业收入(万元),1445076,965322,488939,402926,435333,358527,353346,330249,236961,145315,177674,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),1271581,743037,479096,435134,423631,342487,334745,311153,219648,132248,176872,
营业成本(万元),1033700,633333,409158,358410,360926,297884,294068,275786,192420,112038,151251,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),38022,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),17240,8476,4001,4608,5383,3642,3300,2907,1684,855,1574,
销售费用(万元),10908,7932,6363,6658,8653,7395,7524,6726,4735,2867,3069,
管理费用(万元),41915,47396,24409,23277,24043,20675,20122,18098,14959,10908,8065,
财务费用(万元),59392,32969,34390,30024,21649,12154,8523,6165,4898,4773,7731,
资产减值损失(万元),70404,12931,775,12158,2978,737,1208,1472,953,808,5182,
公允价值变动收益(万元),1676,-1967,2559,-1121,-1443,813,155,-96,707,-734,-63,
投资收益(万元),-1899,3488,-4814,831,10697,18,-171,162,526,-1788,-441,
对联营企业和合营企业的投资收益(万元),-6617,-10,-49,-17,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),177701,225162,7588,-32498,20955,16871,18585,19161,18545,10545,299,
营业外收入(万元),116,381,1667,2715,1350,708,1307,1879,1667,1027,5750,
营业外支出(万元),1312,4625,638,513,692,412,230,553,398,416,643,
非流动资产处置损失(万元),--,--,195,37,227,85,16,35,131,237,287,
利润总额(万元),176505,220918,8617,-30297,21614,17168,19662,20488,19813,11156,5406,
所得税费用(万元),24038,32355,2807,-4890,7469,5164,3614,3053,3901,1074,-403,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),152467,188564,5811,-25406,14144,12003,16048,17435,15912,10082,5809,
归属于母公司所有者的净利润(万元),152810,189551,6924,-24600,14538,12267,16381,17586,15734,9585,5743,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-343,-988,-1113,-806,-393,-264,-333,-150,178,497,66,
基本每股收益,1.84,3.2,0.13,-0.47,0.33,0.28,0.37,0.4,0.4,0.25,0.16,
稀释每股收益,1.84,3.2,0.13,-0.47,0.33,0.28,0.37,0.4,0.4,0.25,0.16,
