报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),171884,168270,150097,138011,136294,113731,
营业收入(万元),171884,168270,150097,138011,136294,113731,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),152088,153175,140093,130502,127111,103253,
营业成本(万元),138337,136423,121611,113913,111933,90177,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),6209,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),736,761,488,414,263,283,
销售费用(万元),3361,3837,3711,3749,2999,2762,
管理费用(万元),3194,9131,11057,9005,7218,5930,
财务费用(万元),450,2898,2936,3424,4144,3462,
资产减值损失(万元),-198,125,289,-3,555,639,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),445,69,--,--,--,-3,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),22363,15930,10005,7509,9182,10475,
营业外收入(万元),193,150,568,395,397,417,
营业外支出(万元),79,75,175,199,315,198,
非流动资产处置损失(万元),--,--,1,9,5,--,
利润总额(万元),22477,16004,10398,7705,9263,10694,
所得税费用(万元),2774,1228,1385,1234,1218,1375,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),19703,14776,9013,6470,8045,9319,
归属于母公司所有者的净利润(万元),19703,14776,9013,6470,8045,9319,
被合并方在合并前实现净利润(万元),--,--,--,-1208,1414,--,
少数股东损益(万元),--,--,--,--,--,--,
基本每股收益,0.99,0.89,0.6,0.75,1.96,2.27,
稀释每股收益,0.99,0.89,0.6,0.75,1.96,2.27,
