报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),79840,68045,64826,60761,60712,54050,36440,24116,28137,26446,23931,21265,
营业收入(万元),79840,68045,64826,60761,60712,54050,36440,24116,28137,26446,23931,21265,
利息收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业总成本(万元),69431,58006,53740,50543,51529,46694,30667,19369,22991,21948,20190,17910,
营业成本(万元),53124,47069,43130,41347,43498,38759,25918,15967,19375,19158,17995,16144,
利息支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,
研发费用(万元),3639,--,--,--,--,--,--,--,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业税金及附加(万元),642,519,461,422,466,474,119,264,195,146,157,196,
销售费用(万元),2023,1774,2031,1824,2100,2163,1435,937,897,849,751,638,
管理费用(万元),7274,7786,7071,6127,5743,5400,3974,3076,2385,1781,1060,821,
财务费用(万元),538,156,-760,-740,-1014,-936,-1388,-1334,-66,-125,-40,30,
资产减值损失(万元),2189,702,1806,1564,736,835,610,458,204,139,267,83,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
投资收益(万元),2213,1631,443,294,1,0,--,-1,--,0,0,2,
对联营企业和合营企业的投资收益(万元),88,44,1,16,1,--,--,--,--,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业利润(万元),13473,12133,11529,10512,9185,7356,5773,4747,5147,4498,3741,3357,
营业外收入(万元),822,2227,1906,1438,892,633,801,635,138,101,80,182,
营业外支出(万元),4,5,12,2,7,2,4,2,3,0,0,3,
非流动资产处置损失(万元),--,--,10,--,2,1,1,--,--,0,0,3,
利润总额(万元),14291,14355,13423,11948,10069,7987,6569,5381,5281,4599,3822,3535,
所得税费用(万元),1687,2004,1694,1558,1363,1091,990,763,746,648,565,512,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,0,
净利润(万元),12604,12351,11729,10390,8706,6896,5579,4617,4535,3951,3256,3023,
归属于母公司所有者的净利润(万元),12225,11816,10904,10089,8340,6907,5733,4622,4535,3869,3138,2982,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,0,0,0,
少数股东损益(万元),379,535,825,301,366,-11,-154,-5,--,82,119,41,
基本每股收益,0.24,0.23,0.22,0.3,0.49,0.53,0.44,0.48,0.6,0.52,0.42,0.42,
稀释每股收益,0.24,0.23,0.22,0.3,0.49,0.53,0.44,0.48,0.6,0.52,0.42,0.42,
