报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),50606,42394,38151,29484,23856,21312,
营业收入(万元),50606,42394,38151,29484,23856,21312,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),47325,35883,31085,22691,18791,15015,
营业成本(万元),36554,30173,25354,17596,15714,12877,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),3498,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),201,90,238,174,97,192,
销售费用(万元),1553,1262,1285,923,672,511,
管理费用(万元),2387,4738,3495,3368,2265,1399,
财务费用(万元),-724,-78,-43,-63,-84,-65,
资产减值损失(万元),3856,-301,757,692,127,100,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),161,108,142,232,135,3,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),3967,7165,7208,7024,5200,6300,
营业外收入(万元),10,2,185,181,396,49,
营业外支出(万元),0,0,3,75,31,50,
非流动资产处置损失(万元),--,--,--,--,--,0,
利润总额(万元),3976,7167,7390,7130,5565,6299,
所得税费用(万元),378,975,1110,1098,852,1606,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),3598,6192,6280,6032,4713,4692,
归属于母公司所有者的净利润(万元),3612,6201,6309,6047,4737,4697,
被合并方在合并前实现净利润(万元),--,--,--,-133,-228,-42,
少数股东损益(万元),-14,-9,-29,-15,-24,-4,
基本每股收益,0.34,1.07,1.09,--,--,--,
稀释每股收益,0.34,1.07,1.09,--,--,--,
