报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
营业总收入(万元),877844,1020605,1016500,955305,852637,861601,857388,733329,706286,458637,596055,583713,503547,675925,352839,
营业收入(万元),877844,1020605,1016500,955305,852637,861601,857388,733329,706286,458637,596055,583713,503547,675925,352839,
利息收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
营业总成本(万元),820844,1014467,1012689,958834,836411,836008,801888,646659,606612,390689,263548,230572,200563,190594,132995,
营业成本(万元),716539,942455,969316,913925,778975,791600,757844,610179,573750,370570,181535,149734,157217,150406,114298,
利息支出(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
研发费用(万元),16606,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
营业税金及附加(万元),42201,29163,17298,3962,8008,5022,8283,10662,11340,7837,59639,47047,13507,6352,1248,
销售费用(万元),6846,6554,5033,4635,5261,3867,3573,3791,4202,3617,5279,5847,5512,5516,4129,
管理费用(万元),32440,29829,30717,30269,41562,39498,41309,30862,27736,25891,32289,23128,28576,28577,12262,
财务费用(万元),-6426,369,-8901,-9099,-9293,-10507,-14300,-11537,-10844,-18648,-15050,4022,-5974,-1307,-16,
资产减值损失(万元),12638,6097,-774,15141,11899,6527,5179,2703,428,1422,-145,794,1725,1049,1073,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
投资收益(万元),3904,6007,1931,2493,2579,1671,1704,--,--,0,--,--,1396,104,94,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
营业利润(万元),63753,14618,5741,-1036,18804,27264,57204,86669,99674,67948,332507,353141,304380,485435,219938,
营业外收入(万元),20,23,2535,5020,9853,2729,6533,514,1009,1657,207,112,243,44,194,
营业外支出(万元),3159,1205,210,186,1635,1839,464,1545,468,1474,841,93,2433,1007,101,
非流动资产处置损失(万元),--,--,20,2,1516,1788,--,--,1,0,--,--,--,--,--,
利润总额(万元),60615,13436,8066,3798,27022,28154,63274,85638,100215,68131,331872,353161,302191,484472,220030,
所得税费用(万元),14888,1336,1339,1031,6860,9883,10297,11811,16292,12457,48973,49259,44233,69758,30582,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
净利润(万元),45727,12100,6727,2767,20163,18271,52977,73827,83923,55674,282899,303901,257958,414714,189448,
归属于母公司所有者的净利润(万元),38136,10727,5390,3399,19222,17802,52195,73613,83562,54948,280838,302794,255082,411512,185288,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
少数股东损益(万元),7591,1373,1337,-632,940,469,782,214,360,726,2062,1107,2876,3202,4160,
基本每股收益,0.12,0.03,0.02,0.01,0.06,0.06,0.16,0.23,0.26,0.17,1.12,1.41,--,0,0,
稀释每股收益,0.12,0.03,0.02,0.01,0.06,0.06,0.16,0.23,0.26,0.17,1.12,1.41,--,0,0,
