报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),74632,42038,42636,44023,39079,34230,
营业收入(万元),74632,42038,42636,44023,39079,34230,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),70306,34068,31569,32118,26601,24221,
营业成本(万元),40014,17773,16099,16121,12517,11563,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),2444,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),659,541,543,535,517,450,
销售费用(万元),19970,7970,7050,7221,6524,5374,
管理费用(万元),6219,7351,7798,8117,6970,6810,
财务费用(万元),26,-311,-22,-29,-17,-19,
资产减值损失(万元),974,743,102,153,90,44,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),3078,823,265,172,244,74,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),7664,8867,11332,12077,12723,10083,
营业外收入(万元),125,2697,1438,926,1072,1144,
营业外支出(万元),15,23,81,388,86,335,
非流动资产处置损失(万元),--,--,51,71,84,326,
利润总额(万元),7774,11541,12689,12616,13709,10892,
所得税费用(万元),431,1382,1197,1313,2088,2118,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),7344,10159,11492,11303,11620,8774,
归属于母公司所有者的净利润(万元),7344,10159,11492,11293,10674,8295,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),--,--,-0,9,947,479,
基本每股收益,0.17,0.26,0.32,0.62,--,--,
稀释每股收益,0.17,0.26,0.32,0.62,--,--,
