报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
营业总收入(万元),113140,105392,81611,63261,56263,
营业收入(万元),113140,105392,81611,63261,56263,
利息收入(万元),--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,
营业总成本(万元),102448,92624,67318,56626,51172,
营业成本(万元),80614,72438,53395,45201,39622,
利息支出(万元),--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,
研发费用(万元),4555,--,--,--,--,
退保金(万元),--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,
分保费用(万元),--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,
营业税金及附加(万元),860,912,708,452,440,
销售费用(万元),8552,6667,4689,3144,2525,
管理费用(万元),6944,10389,8842,8052,7779,
财务费用(万元),-1719,1208,-895,-704,518,
资产减值损失(万元),2642,1010,579,482,287,
公允价值变动收益(万元),--,--,--,--,--,
投资收益(万元),1048,76,20,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,
期货损益(万元),--,--,--,--,--,
托管收益(万元),--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,
营业利润(万元),13313,13365,14313,6635,5092,
营业外收入(万元),611,68,529,447,401,
营业外支出(万元),60,19,163,72,27,
非流动资产处置损失(万元),--,--,17,68,25,
利润总额(万元),13863,13414,14679,7010,5466,
所得税费用(万元),1738,1728,2366,1051,949,
未确认投资损失(万元),--,--,--,--,--,
净利润(万元),12126,11686,12313,5960,4517,
归属于母公司所有者的净利润(万元),12126,11686,12313,5960,4517,
被合并方在合并前实现净利润(万元),--,--,--,129,115,
少数股东损益(万元),--,--,--,--,--,
基本每股收益,0.67,1.26,1.41,--,--,
稀释每股收益,0.67,1.26,1.41,--,--,
