报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),79257,129895,169618,163573,82377,12111,14137,11562,10648,7749,5129,3219,
营业收入(万元),79257,129895,169618,163573,82377,12111,14137,11562,10648,7749,5129,3219,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),67905,117742,152373,170636,79088,13608,13086,9100,7819,5508,3681,2420,
营业成本(万元),54996,96658,131864,131380,67790,8520,8770,5544,4693,3059,2253,1353,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),2719,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),781,934,1471,825,571,70,88,115,119,117,52,42,
销售费用(万元),3555,4060,3494,3931,2635,1418,1505,1111,1119,929,547,384,
管理费用(万元),7503,13111,14538,13391,7875,3801,3175,2263,1851,1379,795,669,
财务费用(万元),-3639,1477,213,312,195,-312,-494,52,19,-11,-5,-16,
资产减值损失(万元),1990,1501,793,20799,23,111,43,14,18,35,39,-11,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,145,-145,--,
投资收益(万元),603,-7065,428,51,--,--,--,--,--,-83,8,58,
对联营企业和合营企业的投资收益(万元),-35,-191,426,51,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),13122,5212,17673,-7012,3289,-1497,1051,2463,2829,2302,1311,856,
营业外收入(万元),341,590,1139,715,312,791,378,158,466,100,100,16,
营业外支出(万元),52,99,89,221,359,1,0,13,0,0,0,0,
非流动资产处置损失(万元),--,--,56,205,23,--,--,13,0,--,--,--,
利润总额(万元),13410,5703,18723,-6517,3242,-707,1429,2608,3294,2402,1411,872,
所得税费用(万元),1706,2409,2748,1943,1056,178,196,344,471,153,79,80,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),11705,3294,15975,-8460,2185,-885,1232,2264,2824,2249,1332,792,
归属于母公司所有者的净利润(万元),11380,2228,12570,-11146,1116,-885,1232,2264,2824,2249,1332,792,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,-22,
少数股东损益(万元),324,1067,3405,2686,1069,--,--,--,--,--,--,--,
基本每股收益,0.46,0.09,0.56,-0.48,0.12,-0.12,0.22,0.66,0.82,0.7,0.42,0.25,
稀释每股收益,0.46,0.09,0.56,-0.48,0.12,-0.12,0.22,0.66,0.82,0.7,0.42,0.25,
