报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
营业总收入(万元),101280,70441,51351,26157,2398,
营业收入(万元),101280,70441,51351,26157,2398,
利息收入(万元),--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,
营业总成本(万元),81074,52899,43638,23718,2377,
营业成本(万元),58145,37449,30108,16879,1678,
利息支出(万元),--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,
研发费用(万元),--,--,--,--,--,
退保金(万元),--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,
分保费用(万元),--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,
营业税金及附加(万元),614,502,363,71,2,
销售费用(万元),19006,12208,10903,5443,681,
管理费用(万元),3239,2637,2075,1086,16,
财务费用(万元),-82,-51,-15,55,-0,
资产减值损失(万元),152,153,204,182,0,
公允价值变动收益(万元),--,--,--,--,--,
投资收益(万元),--,--,63,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,
期货损益(万元),--,--,--,--,--,
托管收益(万元),--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,
营业利润(万元),20246,17543,7775,2439,21,
营业外收入(万元),1548,918,187,3,0,
营业外支出(万元),66,18,29,27,1,
非流动资产处置损失(万元),--,--,--,--,--,
利润总额(万元),21728,18443,7933,2414,20,
所得税费用(万元),5467,4661,2206,743,5,
未确认投资损失(万元),--,--,--,--,--,
净利润(万元),16262,13782,5727,1671,15,
归属于母公司所有者的净利润(万元),16262,13782,5727,1671,15,
被合并方在合并前实现净利润(万元),--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,
基本每股收益,2.71,2.3,1.54,0.45,0.01,
稀释每股收益,2.71,2.3,1.54,0.45,0.01,
