报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),131110,99641,75337,59016,51935,41404,33005,
营业收入(万元),131110,99641,75337,59016,51935,41404,33005,
利息收入(万元),--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,
营业总成本(万元),99569,78453,59487,49509,45917,36990,29847,
营业成本(万元),82528,59652,46275,36928,33596,26800,20895,
利息支出(万元),--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),6377,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,
营业税金及附加(万元),754,734,305,247,136,119,25,
销售费用(万元),5172,4299,3424,3187,2769,2380,1963,
管理费用(万元),6505,10867,9096,7698,7077,5041,3930,
财务费用(万元),-2030,2314,22,1342,2051,2573,2796,
资产减值损失(万元),263,587,365,105,288,77,239,
公允价值变动收益(万元),88,--,-93,48,45,--,--,
投资收益(万元),89,202,-88,346,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),32327,22183,15668,9901,6063,4414,3157,
营业外收入(万元),1,35,850,602,471,643,701,
营业外支出(万元),116,7,77,95,85,86,393,
非流动资产处置损失(万元),--,--,4,2,2,15,360,
利润总额(万元),32212,22211,16442,10407,6450,4971,3465,
所得税费用(万元),4682,2588,2630,1477,893,789,338,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),27530,19622,13812,8930,5557,4182,3127,
归属于母公司所有者的净利润(万元),27530,19622,13812,8930,5557,4182,3127,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,
基本每股收益,1.08,0.79,1.75,1.13,0.74,0.56,--,
稀释每股收益,1.08,0.79,1.75,1.13,0.74,0.56,--,
