报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
营业总收入(万元),227729,117155,106551,149881,140415,148103,140275,137279,104905,97942,75262,66094,49971,39975,
营业收入(万元),227729,117155,106551,149881,140415,148103,140275,137279,104905,97942,75262,66094,49971,39975,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
营业总成本(万元),298772,110469,98086,140514,133353,137549,122006,119755,90686,83240,66065,56291,44378,35959,
营业成本(万元),178029,88847,77465,121079,112663,114981,104584,105189,77585,74524,57687,50691,39197,31169,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
研发费用(万元),5719,--,--,--,--,--,--,--,--,--,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
营业税金及附加(万元),1831,1809,1622,884,406,740,860,849,899,271,105,250,194,213,
销售费用(万元),3277,2728,1941,2145,1814,2286,1868,1472,1292,1233,1159,1183,664,583,
管理费用(万元),10858,13658,13166,13333,16670,17060,13770,10739,10242,6641,5837,3671,3882,3529,
财务费用(万元),3448,-56,-13,505,426,568,-188,-107,-642,-213,1215,546,210,221,
资产减值损失(万元),95609,3483,3904,2567,1374,1914,1112,1614,1310,784,62,-50,232,244,
公允价值变动收益(万元),64830,--,--,--,--,--,--,--,--,--,--,0,0,2,
投资收益(万元),1022,3033,406,434,170,103,38,119,-53,427,--,0,78,104,
对联营企业和合营企业的投资收益(万元),-0,1,--,--,--,--,--,--,-53,--,--,0,41,104,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
营业利润(万元),-2539,13017,8871,9801,7232,10657,18308,17642,14167,15129,9197,9803,5671,4122,
营业外收入(万元),2435,156,3378,7436,1410,1499,1138,452,2198,821,326,367,23,56,
营业外支出(万元),802,250,1340,5194,610,295,125,268,144,93,110,59,22,73,
非流动资产处置损失(万元),--,--,8,39,9,16,42,13,8,22,--,23,0,35,
利润总额(万元),-905,12923,10909,12043,8033,11861,19320,17827,16220,15857,9413,10111,5672,4104,
所得税费用(万元),13892,2705,2622,1585,1467,1527,2849,2521,2038,3236,567,3104,1647,747,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
净利润(万元),-14797,10218,8288,10459,6565,10334,16471,15306,14183,12621,8847,7007,4025,3357,
归属于母公司所有者的净利润(万元),-16323,9710,7535,8480,6350,10259,15145,13971,12613,10929,7466,5704,3420,2496,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),1526,507,752,1978,215,75,1326,1335,1569,1692,1381,1303,605,862,
基本每股收益,-0.2,0.16,0.12,0.16,0.25,0.4,0.59,1.08,0.98,0.95,0.75,0.69,5.9,4.3,
稀释每股收益,-0.2,0.16,0.12,0.16,0.25,0.4,0.59,1.08,0.98,0.95,0.75,0.69,5.9,4.3,
