报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),0,34,2,4001,5623,5320,7914,12350,19268,54594,
营业收入(万元),0,34,2,4001,5623,5320,4323,12350,19268,54594,
利息收入(万元),--,--,--,--,--,--,--,--,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,0,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,0,--,
其他业务收入(万元),--,--,--,--,--,--,3591,--,0,--,
营业总成本(万元),145,707,1284,14122,9093,9718,11827,15320,32733,65799,
营业成本(万元),0,40,3,3819,5397,5111,4197,11840,21925,55916,
利息支出(万元),--,--,--,--,--,--,--,--,0,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,0,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,0,--,
研发费用(万元),--,--,--,--,--,--,--,--,0,--,
退保金(万元),--,--,--,--,--,--,--,--,0,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,0,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,0,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,0,--,
分保费用(万元),--,--,--,--,--,--,--,--,0,--,
其他业务成本(万元),--,--,--,--,--,--,3300,--,0,--,
营业税金及附加(万元),--,1,0,8,4,3,4,18,6,46,
销售费用(万元),--,--,--,--,25,-1,107,82,843,1883,
管理费用(万元),147,665,144,1297,1977,2386,2050,2211,4935,3340,
财务费用(万元),-1,-0,1128,2949,1688,2350,2468,2699,4237,4686,
资产减值损失(万元),-2,1,9,6049,3,-131,-300,-1529,787,-72,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,0,--,
投资收益(万元),--,-2200,-335,-258,3,--,--,0,373,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,0,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,0,--,
期货损益(万元),--,--,--,--,--,--,--,--,0,--,
托管收益(万元),--,--,--,--,--,--,--,--,0,--,
补贴收入(万元),--,--,--,--,--,--,--,--,0,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,0,--,
营业利润(万元),-145,-2873,-1616,-10379,-3467,-4397,-3913,-2970,-13093,-11205,
营业外收入(万元),0,120,18,844,256,--,646,1841,3370,940,
营业外支出(万元),0,2,0,75,255,--,1,276,10766,7,
非流动资产处置损失(万元),--,--,0,--,23,--,--,--,10763,--,
利润总额(万元),-145,-2755,-1598,-9609,-3466,-4397,-3267,-1406,-20489,-10271,
所得税费用(万元),--,--,--,--,--,--,3,2,0,--,
未确认投资损失(万元),--,--,--,--,--,--,--,--,0,--,
净利润(万元),-145,-2755,-1598,-9609,-3466,-4397,-3270,-1407,-20489,-10271,
归属于母公司所有者的净利润(万元),-145,-2755,-1596,-9282,-3426,-4365,-3273,-1350,-19747,-9922,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,0,--,
少数股东损益(万元),--,-0,-2,-328,-40,-32,3,-57,-741,-349,
基本每股收益,-0,-0.08,-0.05,-0.26,-0.1,-0.12,-0.09,-0.04,-0.56,-0.28,
稀释每股收益,-0,-0.08,-0.05,-0.26,-0.1,-0.12,-0.09,-0.04,-0.56,-0.28,
