报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),272449,251759,228081,211313,118149,92184,
营业收入(万元),272449,251759,228081,211313,118149,92184,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),240595,216281,189157,170848,106620,90248,
营业成本(万元),215074,191380,167154,150591,91100,73755,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),12592,11740,10896,10231,5691,5763,
销售费用(万元),6467,6888,4361,3408,3128,5256,
管理费用(万元),6233,5531,5769,3977,2996,2556,
财务费用(万元),246,713,874,2153,3595,2895,
资产减值损失(万元),-16,30,103,487,109,23,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),4278,1808,1463,1734,405,95,
对联营企业和合营企业的投资收益(万元),842,1165,726,1125,-14,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),38676,38844,40386,42199,11933,2032,
营业外收入(万元),4806,4458,6203,1855,3114,1183,
营业外支出(万元),1176,41,79,156,75,95,
非流动资产处置损失(万元),--,--,2,49,5,3,
利润总额(万元),42307,43260,46510,43897,14972,3120,
所得税费用(万元),10238,10206,10908,9385,3090,999,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),32069,33054,35602,34512,11882,2121,
归属于母公司所有者的净利润(万元),32069,33054,35602,34437,11852,2048,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),--,--,--,75,30,73,
基本每股收益,0.71,0.8,0.89,0.86,--,--,
稀释每股收益,0.71,0.8,0.89,0.86,--,--,
