报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),77451,49540,32055,26076,21019,22518,18035,24903,
营业收入(万元),77451,49540,32055,26076,21019,22518,18035,24903,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),63189,44766,27731,23279,19406,20570,16116,18670,
营业成本(万元),52037,35289,21979,17735,14500,15475,11956,15056,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),3471,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),683,648,476,360,283,186,101,280,
销售费用(万元),4257,2288,1589,1348,1325,1297,1087,691,
管理费用(万元),2736,5075,3465,3662,3035,3254,2806,2649,
财务费用(万元),-815,1103,-72,-116,23,104,75,266,
资产减值损失(万元),820,363,295,289,240,255,91,-271,
公允价值变动收益(万元),-672,--,--,--,15,10,12,2,
投资收益(万元),-592,85,7,27,104,16,60,93,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),13894,5658,4331,2824,1732,1974,1991,6327,
营业外收入(万元),6,280,815,815,554,875,529,295,
营业外支出(万元),143,50,144,1,18,19,27,41,
非流动资产处置损失(万元),--,--,83,0,1,--,--,--,
利润总额(万元),13757,5888,5002,3638,2268,2829,2493,6582,
所得税费用(万元),1740,660,699,528,184,316,320,1244,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),12018,5228,4303,3110,2084,2513,2173,5338,
归属于母公司所有者的净利润(万元),11855,5228,4303,3111,2161,2528,2216,4681,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,29,2627,
少数股东损益(万元),163,--,--,-1,-77,-15,-43,657,
基本每股收益,0.79,0.48,0.5,0.36,0.25,0.29,0.25,--,
稀释每股收益,0.79,0.48,0.5,0.36,0.25,0.29,0.25,--,
