报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
营业总收入(万元),1216613,632338,354237,285247,271647,244208,211489,191842,152098,88593,63752,46378,25406,17718,
营业收入(万元),1216613,632338,354237,285247,271647,244208,211489,191842,152098,88593,63752,46378,25406,17718,
利息收入(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
营业总成本(万元),1184601,609174,341843,270104,255266,232476,203742,183314,144353,81796,57943,42262,23131,16337,
营业成本(万元),1064032,545045,294086,228991,215537,195332,173825,160266,126398,70722,51753,37490,20261,14396,
利息支出(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
研发费用(万元),11720,--,--,--,--,--,--,--,--,0,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
营业税金及附加(万元),6259,3371,2449,1478,1497,1243,949,734,231,81,57,28,11,9,
销售费用(万元),48144,26413,19738,18738,17463,15009,11432,9207,7249,4567,2601,1678,1091,779,
管理费用(万元),35026,25630,19035,15700,14926,16782,12320,9654,7590,4915,2879,2225,1225,674,
财务费用(万元),11901,6079,4835,4736,5890,5232,4507,3010,1717,938,655,755,485,312,
资产减值损失(万元),7518,2637,1700,460,-47,-1122,709,442,1168,573,-3,86,58,167,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
投资收益(万元),573,433,270,214,-137,466,4,1,--,12,--,0,0,0,
对联营企业和合营企业的投资收益(万元),152,99,156,214,-137,--,--,1,--,0,--,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
营业利润(万元),35550,25700,12664,15357,16244,12198,7751,8529,7745,6808,5809,4116,2275,1382,
营业外收入(万元),1388,1086,4185,1047,1170,1271,1124,1529,915,558,405,13,1,4,
营业外支出(万元),1303,1006,1143,415,499,719,381,399,133,138,93,8,29,13,
非流动资产处置损失(万元),--,--,124,139,67,202,32,85,71,85,3,0,24,0,
利润总额(万元),35635,25780,15706,15989,16915,12749,8494,9659,8527,7228,6121,4121,2248,1373,
所得税费用(万元),7098,5692,3213,3674,3726,2550,1953,2028,1262,519,384,196,234,139,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
净利润(万元),28537,20088,12494,12315,13189,10199,6541,7631,7264,6709,5737,3924,2013,1234,
归属于母公司所有者的净利润(万元),23306,15390,10294,11474,12556,9465,6017,7415,7112,6719,5106,3509,2029,1234,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,-18,--,--,0,--,--,--,0,
少数股东损益(万元),5232,4698,2200,841,633,734,524,216,153,-10,632,415,-16,0,
基本每股收益,0.2,0.15,0.1,0.32,0.36,0.27,0.17,0.21,0.35,0.35,0.56,0.51,0.58,0.45,
稀释每股收益,0.2,0.15,0.1,0.32,0.36,0.27,0.17,0.21,0.35,0.35,0.56,0.51,0.58,0.45,
